crime_id,data_ocorrencia,tipo_crime,municipio,estado,latitude,longitude
CR00833,2023-08-16 20:18:00,Furto,Rio de Janeiro,RJ,-22.848619,-43.157857
CR00834,2023-08-14 08:09:00,Roubo,Rio de Janeiro,RJ,-22.892352,-43.119372
CR00835,2023-08-18 06:33:00,Ameaça,Rio de Janeiro,RJ,-22.959917,-43.15157
CR00836,2023-08-18 21:26:00,Lesão Corporal,Volta Redonda,RJ,-22.568504,-44.14587
CR00837,2023-08-15 13:29:00,Injúria,Niterói,RJ,-22.859518,-43.100754
CR00838,2023-08-16 14:07:00,Injúria,Angra dos Reis,RJ,-23.049536,-44.338535
CR00839,2023-08-16 12:56:00,Injúria,Rio de Janeiro,RJ,-22.938227,-43.12472
CR00840,2023-08-19 12:07:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.907958,-43.157527
CR00841,2023-08-19 21:59:00,Roubo,Rio de Janeiro,RJ,-22.821933,-43.132772
CR00842,2023-08-14 07:11:00,Furto,Rio de Janeiro,RJ,-22.855699,-43.206625
CR00843,2023-08-14 13:10:00,Perturbação da Paz,Niterói,RJ,-22.871068,-43.136064
CR00844,2023-08-14 18:11:00,Vias de Fato,Niterói,RJ,-22.828218,-43.113993
CR00845,2023-08-15 15:10:00,Lesão Corporal,Rio de Janeiro,RJ,-22.920541,-43.171533
CR00846,2023-08-26 19:13:00,Lesão Corporal,Duque de Caxias,RJ,-22.790403,-43.256507
CR00847,2023-08-25 19:01:00,Injúria,Petrópolis,RJ,-22.520958,-43.114181
CR00848,2023-08-20 16:40:00,Furto,Duque de Caxias,RJ,-22.813174,-43.294948
CR00849,2023-08-20 18:22:00,Injúria,Rio de Janeiro,RJ,-22.870603,-43.126401
CR00850,2023-08-22 07:52:00,Ameaça,Petrópolis,RJ,-22.456327,-43.155117
CR00851,2023-08-26 06:47:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.881169,-43.171655
CR00852,2023-08-24 15:05:00,Roubo,Rio de Janeiro,RJ,-22.948744,-43.202981
CR00853,2023-08-23 20:43:00,Perturbação da Paz,Belford Roxo,RJ,-22.744367,-43.424293
CR00854,2023-08-24 17:35:00,Furto,Rio de Janeiro,RJ,-22.887505,-43.24636
CR00855,2023-08-23 11:41:00,Ameaça,Volta Redonda,RJ,-22.478297,-44.044455
CR00856,2023-08-26 17:53:00,Vias de Fato,Duque de Caxias,RJ,-22.804272,-43.276989
CR00857,2023-08-23 08:42:00,Ameaça,Duque de Caxias,RJ,-22.771894,-43.265381
CR00858,2023-08-20 08:56:00,Perturbação da Paz,Niterói,RJ,-22.868016,-43.029935
CR00859,2023-08-25 21:13:00,Furto,Rio de Janeiro,RJ,-22.91638,-43.188031
CR00860,2023-08-21 14:06:00,Injúria,Rio de Janeiro,RJ,-22.874886,-43.19145
CR00861,2023-08-25 18:08:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.934003,-43.178116
CR00862,2023-08-21 17:02:00,Lesão Corporal,Niterói,RJ,-22.918428,-43.052447
CR00863,2023-08-22 08:50:00,Injúria,Belford Roxo,RJ,-22.79078,-43.332097
CR00864,2023-08-24 10:46:00,Ameaça,Rio de Janeiro,RJ,-22.935694,-43.196689
CR00865,2023-08-22 20:45:00,Roubo,Rio de Janeiro,RJ,-22.823133,-43.15945
CR00866,2023-08-21 08:37:00,Lesão Corporal,Belford Roxo,RJ,-22.762662,-43.389362
CR00867,2023-08-24 14:17:00,Lesão Corporal,Rio de Janeiro,RJ,-22.928483,-43.210807
CR00868,2023-08-22 16:15:00,Ameaça,Rio de Janeiro,RJ,-22.966626,-43.168241
CR00869,2023-08-22 06:57:00,Lesão Corporal,Rio de Janeiro,RJ,-22.88792,-43.150164
CR00870,2023-08-25 15:00:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.845658,-43.132038
CR00871,2023-08-22 11:27:00,Furto,Rio de Janeiro,RJ,-22.925637,-43.171738
CR00872,2023-08-30 07:54:00,Ameaça,Petrópolis,RJ,-22.508744,-43.198492
CR00873,2023-09-01 06:07:00,Injúria,Duque de Caxias,RJ,-22.875807,-43.295415
CR00874,2023-08-29 14:14:00,Lesão Corporal,Nova Iguaçu,RJ,-22.755643,-43.509681
CR00875,2023-08-31 20:43:00,Ameaça,Rio de Janeiro,RJ,-22.921304,-43.190815
CR00876,2023-08-31 08:51:00,Roubo,Volta Redonda,RJ,-22.537788,-44.128755
CR00877,2023-09-02 10:05:00,Vias de Fato,Angra dos Reis,RJ,-23.013867,-44.323589
CR00878,2023-09-02 14:06:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.952252,-43.10204
CR00879,2023-08-29 22:26:00,Ameaça,São João de Meriti,RJ,-22.806694,-43.393098
CR00880,2023-08-29 20:36:00,Lesão Corporal,Rio de Janeiro,RJ,-22.887807,-43.200581
CR00881,2023-09-01 15:59:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.88236,-43.23806
CR00882,2023-08-27 10:00:00,Lesão Corporal,Rio de Janeiro,RJ,-22.949817,-43.209827
CR00883,2023-08-27 19:26:00,Furto,São João de Meriti,RJ,-22.819976,-43.414763
CR00884,2023-08-27 08:27:00,Ameaça,Niterói,RJ,-22.911224,-43.041816
CR00885,2023-08-27 11:45:00,Perturbação da Paz,Belford Roxo,RJ,-22.754609,-43.401419
CR00886,2023-08-31 07:13:00,Lesão Corporal,Rio de Janeiro,RJ,-22.876943,-43.202981
CR00887,2023-09-02 10:44:00,Furto,Belford Roxo,RJ,-22.751944,-43.384518
CR00888,2023-08-29 18:01:00,Perturbação da Paz,São João de Meriti,RJ,-22.858269,-43.402027
CR00889,2023-09-02 15:40:00,Injúria,Rio de Janeiro,RJ,-22.96242,-43.18045
CR00890,2023-08-30 14:06:00,Furto,Niterói,RJ,-22.862647,-43.088581
CR00891,2023-09-02 06:11:00,Furto,Rio de Janeiro,RJ,-22.874077,-43.228807
CR00892,2023-08-30 10:42:00,Vias de Fato,Rio de Janeiro,RJ,-22.908286,-43.213711
CR00893,2023-08-28 07:28:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.906027,-43.116885
CR00894,2023-08-28 18:51:00,Injúria,Rio de Janeiro,RJ,-22.960569,-43.156655
CR00895,2023-08-31 22:59:00,Roubo,Nova Iguaçu,RJ,-22.769912,-43.47413
CR00896,2023-08-30 17:58:00,Injúria,Rio de Janeiro,RJ,-22.863347,-43.197579
CR00897,2023-08-30 11:05:00,Vias de Fato,Duque de Caxias,RJ,-22.798197,-43.214633
CR00898,2023-09-01 09:18:00,Injúria,São João de Meriti,RJ,-22.729975,-43.338727
CR00899,2023-08-31 17:39:00,Injúria,Rio de Janeiro,RJ,-22.927465,-43.142573
CR00900,2023-08-30 19:04:00,Perturbação da Paz,Nova Iguaçu,RJ,-22.741958,-43.441924
CR00901,2023-09-01 10:52:00,Ameaça,Campos dos Goytacazes,RJ,-21.796517,-41.307295
CR00902,2023-08-27 22:52:00,Ameaça,Rio de Janeiro,RJ,-22.936211,-43.211693
CR00903,2023-08-30 16:20:00,Vias de Fato,Rio de Janeiro,RJ,-22.992895,-43.163283
CR00904,2023-09-01 11:56:00,Injúria,Nova Iguaçu,RJ,-22.811507,-43.419222
CR00905,2023-08-28 20:25:00,Lesão Corporal,Volta Redonda,RJ,-22.563322,-44.141583
CR00906,2023-08-30 10:34:00,Roubo,Rio de Janeiro,RJ,-22.85591,-43.202848
CR00907,2023-08-28 09:38:00,Vias de Fato,Niterói,RJ,-22.890185,-43.115256
CR00908,2023-08-31 16:16:00,Injúria,Rio de Janeiro,RJ,-22.94905,-43.160166
CR00909,2023-09-05 10:09:00,Ameaça,Rio de Janeiro,RJ,-22.954293,-43.182347
CR00910,2023-09-09 06:51:00,Lesão Corporal,Nova Iguaçu,RJ,-22.722857,-43.439495
CR00911,2023-09-06 09:07:00,Furto,Rio de Janeiro,RJ,-22.892147,-43.209482
CR00912,2023-09-06 22:41:00,Vias de Fato,Rio de Janeiro,RJ,-22.864487,-43.162007
CR00913,2023-09-04 20:33:00,Injúria,Niterói,RJ,-22.882952,-43.21146
CR00914,2023-09-05 20:06:00,Furto,Campos dos Goytacazes,RJ,-21.714702,-41.351502
CR00915,2023-09-08 21:24:00,Ameaça,Nova Iguaçu,RJ,-22.694257,-43.436712
CR00916,2023-09-07 19:56:00,Lesão Corporal,Niterói,RJ,-22.858034,-43.133063
CR00917,2023-09-08 10:02:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.902076,-43.295821
CR00918,2023-09-07 07:47:00,Injúria,Rio de Janeiro,RJ,-22.942731,-43.155063
CR00919,2023-09-05 18:46:00,Vias de Fato,Belford Roxo,RJ,-22.818179,-43.386745
CR00920,2023-09-05 20:46:00,Dano ao Patrimônio,Niterói,RJ,-22.919721,-43.201233
CR00921,2023-09-08 20:25:00,Ameaça,Nova Iguaçu,RJ,-22.727153,-43.445151
CR00922,2023-09-04 14:53:00,Injúria,Niterói,RJ,-22.863565,-43.043636
CR00923,2023-09-09 12:15:00,Roubo,Rio de Janeiro,RJ,-22.872859,-43.111064
CR00924,2023-09-06 08:04:00,Lesão Corporal,Niterói,RJ,-22.869258,-43.073415
CR00925,2023-09-06 21:26:00,Perturbação da Paz,Duque de Caxias,RJ,-22.738379,-43.236082
CR00926,2023-09-03 14:20:00,Roubo,Duque de Caxias,RJ,-22.763304,-43.316327
CR00927,2023-09-09 16:46:00,Furto,Rio de Janeiro,RJ,-22.952407,-43.190184
CR00928,2023-09-03 16:46:00,Ameaça,Rio de Janeiro,RJ,-22.933441,-43.194933
CR00929,2023-09-07 10:53:00,Vias de Fato,Rio de Janeiro,RJ,-22.797548,-43.149265
CR00930,2023-09-05 08:17:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.872955,-43.09932
CR00931,2023-09-05 10:33:00,Furto,Belford Roxo,RJ,-22.79233,-43.440533
CR00932,2023-09-05 20:55:00,Furto,Duque de Caxias,RJ,-22.832712,-43.299171
CR00933,2023-09-04 14:48:00,Vias de Fato,Rio de Janeiro,RJ,-22.925674,-43.197118
CR00934,2023-09-05 07:54:00,Vias de Fato,Angra dos Reis,RJ,-23.007459,-44.319792
CR00935,2023-09-08 14:09:00,Ameaça,Petrópolis,RJ,-22.498699,-43.18855
CR00936,2023-09-08 09:32:00,Dano ao Patrimônio,Duque de Caxias,RJ,-22.803523,-43.30588
CR00937,2023-09-03 13:56:00,Furto,Rio de Janeiro,RJ,-22.93164,-43.210697
CR00938,2023-09-08 10:46:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.934586,-43.072072
CR00939,2023-09-04 15:23:00,Vias de Fato,Petrópolis,RJ,-22.431385,-43.21058
CR00940,2023-09-05 08:08:00,Dano ao Patrimônio,Belford Roxo,RJ,-22.742071,-43.393139
CR00941,2023-09-09 22:30:00,Lesão Corporal,Rio de Janeiro,RJ,-22.874843,-43.210483
CR00942,2023-09-07 20:33:00,Injúria,Niterói,RJ,-22.908729,-43.128556
CR00943,2023-09-05 13:28:00,Injúria,Rio de Janeiro,RJ,-22.966817,-43.1807
CR00944,2023-09-06 13:24:00,Perturbação da Paz,Duque de Caxias,RJ,-22.774987,-43.341425
CR00945,2023-09-05 21:39:00,Ameaça,Niterói,RJ,-22.887556,-43.060535
CR00946,2023-09-09 15:54:00,Perturbação da Paz,Niterói,RJ,-22.956304,-43.092966
CR00947,2023-09-05 17:58:00,Ameaça,Nova Iguaçu,RJ,-22.773143,-43.48337
CR00948,2023-09-08 19:47:00,Vias de Fato,Niterói,RJ,-22.839423,-43.139015
CR00949,2023-09-07 18:10:00,Lesão Corporal,Nova Iguaçu,RJ,-22.77352,-43.439605
CR00950,2023-09-08 08:49:00,Roubo,Rio de Janeiro,RJ,-22.908834,-43.187164
CR00951,2023-09-14 13:16:00,Ameaça,Rio de Janeiro,RJ,-22.949106,-43.159906
CR00952,2023-09-12 08:44:00,Injúria,Nova Iguaçu,RJ,-22.669526,-43.540728
CR00953,2023-09-12 08:51:00,Furto,Belford Roxo,RJ,-22.728407,-43.36667
CR00954,2023-09-14 06:33:00,Lesão Corporal,Duque de Caxias,RJ,-22.789791,-43.314835
CR00955,2023-09-16 19:51:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.95601,-43.214927
CR00956,2023-09-11 13:55:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.886589,-43.23008
CR00957,2023-09-11 15:42:00,Perturbação da Paz,Nova Iguaçu,RJ,-22.725025,-43.490579
CR00958,2023-09-12 12:53:00,Lesão Corporal,Nova Iguaçu,RJ,-22.747155,-43.386846
CR00959,2023-09-12 11:42:00,Injúria,Duque de Caxias,RJ,-22.74321,-43.371624
CR00960,2023-09-15 12:38:00,Vias de Fato,Nova Iguaçu,RJ,-22.685655,-43.46472
CR00961,2023-09-13 10:40:00,Dano ao Patrimônio,Niterói,RJ,-22.917801,-43.155939
CR00962,2023-09-14 21:42:00,Injúria,Niterói,RJ,-22.834708,-43.137708
CR00963,2023-09-16 20:08:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.959561,-43.172424
CR00964,2023-09-11 17:27:00,Roubo,Rio de Janeiro,RJ,-23.03122,-43.143578
CR00965,2023-09-16 21:52:00,Lesão Corporal,Rio de Janeiro,RJ,-22.892792,-43.139053
CR00966,2023-09-10 12:59:00,Ameaça,Petrópolis,RJ,-22.489152,-43.157393
CR00967,2023-09-14 14:11:00,Lesão Corporal,Campos dos Goytacazes,RJ,-21.807636,-41.245321
CR00968,2023-09-12 10:31:00,Injúria,Nova Iguaçu,RJ,-22.756513,-43.466567
CR00969,2023-09-13 16:38:00,Roubo,Rio de Janeiro,RJ,-23.001099,-43.097665
CR00970,2023-09-13 09:23:00,Injúria,Duque de Caxias,RJ,-22.80444,-43.338593
CR00971,2023-09-16 15:33:00,Injúria,Angra dos Reis,RJ,-23.032717,-44.336205
CR00972,2023-09-14 17:34:00,Roubo,Nova Iguaçu,RJ,-22.811827,-43.528992
CR00973,2023-09-14 09:56:00,Roubo,Angra dos Reis,RJ,-23.036066,-44.398689
CR00974,2023-09-14 18:13:00,Roubo,Rio de Janeiro,RJ,-22.899301,-43.213011
CR00975,2023-09-11 10:20:00,Furto,Rio de Janeiro,RJ,-22.872073,-43.136805
CR00976,2023-09-14 16:34:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.919654,-43.180948
CR00977,2023-09-16 15:24:00,Ameaça,Campos dos Goytacazes,RJ,-21.70603,-41.383036
CR00978,2023-09-12 21:06:00,Vias de Fato,São João de Meriti,RJ,-22.865238,-43.350389
CR00979,2023-09-11 11:11:00,Lesão Corporal,Rio de Janeiro,RJ,-22.90334,-43.208878
CR00980,2023-09-11 07:27:00,Furto,Petrópolis,RJ,-22.553001,-43.171887
CR00981,2023-09-14 16:19:00,Roubo,Rio de Janeiro,RJ,-22.924572,-43.135421
CR00982,2023-09-13 16:20:00,Roubo,Rio de Janeiro,RJ,-22.928453,-43.16202
CR00983,2023-09-16 06:39:00,Ameaça,Rio de Janeiro,RJ,-22.920751,-43.163858
CR00984,2023-09-15 12:12:00,Roubo,Nova Iguaçu,RJ,-22.736825,-43.50979
CR00985,2023-09-15 09:03:00,Lesão Corporal,Nova Iguaçu,RJ,-22.762812,-43.426514
CR00986,2023-09-16 13:35:00,Vias de Fato,Duque de Caxias,RJ,-22.86889,-43.308876
CR00987,2023-09-12 16:19:00,Perturbação da Paz,Duque de Caxias,RJ,-22.735976,-43.280298
CR00988,2023-09-20 06:06:00,Furto,Duque de Caxias,RJ,-22.816616,-43.291681
CR00989,2023-09-19 16:14:00,Roubo,Duque de Caxias,RJ,-22.781508,-43.380863
CR00990,2023-09-23 18:07:00,Roubo,Campos dos Goytacazes,RJ,-21.767999,-41.291282
CR00991,2023-09-19 10:09:00,Vias de Fato,Rio de Janeiro,RJ,-22.861898,-43.125061
CR00992,2023-09-21 22:48:00,Roubo,Rio de Janeiro,RJ,-22.879455,-43.209352
CR00993,2023-09-20 19:32:00,Lesão Corporal,Rio de Janeiro,RJ,-22.933531,-43.162629
CR00994,2023-09-20 06:33:00,Roubo,Duque de Caxias,RJ,-22.770776,-43.332565
CR00995,2023-09-18 21:17:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.831225,-43.117498
CR00996,2023-09-18 14:22:00,Lesão Corporal,Rio de Janeiro,RJ,-22.861601,-43.206093
CR00997,2023-09-21 22:36:00,Roubo,Niterói,RJ,-22.801199,-43.100497
CR00998,2023-09-23 18:50:00,Roubo,Rio de Janeiro,RJ,-22.933334,-43.147837
CR00999,2023-09-23 21:04:00,Ameaça,Rio de Janeiro,RJ,-22.901767,-43.189279
CR01000,2023-09-22 10:49:00,Ameaça,Petrópolis,RJ,-22.512624,-43.23564
CR01001,2023-09-17 22:01:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.931608,-43.166973
CR01002,2023-09-23 20:13:00,Perturbação da Paz,São João de Meriti,RJ,-22.777937,-43.366367
CR01003,2023-09-22 20:13:00,Ameaça,Duque de Caxias,RJ,-22.76882,-43.296102
CR01004,2023-09-21 20:20:00,Roubo,Niterói,RJ,-22.946215,-43.106333
CR01005,2023-09-17 07:01:00,Vias de Fato,Petrópolis,RJ,-22.462401,-43.19283
CR01006,2023-09-19 14:41:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.917118,-43.184879
CR01007,2023-09-22 15:34:00,Furto,Duque de Caxias,RJ,-22.849226,-43.377761
CR01008,2023-09-20 22:10:00,Lesão Corporal,Petrópolis,RJ,-22.474263,-43.229938
CR01009,2023-09-19 20:58:00,Perturbação da Paz,Niterói,RJ,-22.869737,-43.12047
CR01010,2023-09-19 20:42:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.871464,-43.20397
CR01011,2023-09-18 11:19:00,Injúria,Petrópolis,RJ,-22.522552,-43.284067
CR01012,2023-09-22 10:03:00,Dano ao Patrimônio,Campos dos Goytacazes,RJ,-21.829952,-41.277925
CR01013,2023-09-17 07:21:00,Furto,Rio de Janeiro,RJ,-22.866244,-43.23175
CR01014,2023-09-17 11:58:00,Vias de Fato,Niterói,RJ,-22.928766,-43.103479
CR01015,2023-09-21 17:18:00,Dano ao Patrimônio,Niterói,RJ,-22.968884,-43.048805
CR01016,2023-09-23 11:38:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.90692,-43.13212
CR01017,2023-09-22 08:53:00,Furto,Rio de Janeiro,RJ,-22.936028,-43.171653
CR01018,2023-09-23 14:26:00,Dano ao Patrimônio,Niterói,RJ,-22.880885,-43.102324
CR01019,2023-09-19 06:07:00,Injúria,Nova Iguaçu,RJ,-22.767929,-43.462911
CR01020,2023-09-19 15:44:00,Perturbação da Paz,Campos dos Goytacazes,RJ,-21.78158,-41.275601
CR01021,2023-09-17 20:06:00,Vias de Fato,Nova Iguaçu,RJ,-22.770294,-43.401546
CR01022,2023-09-25 15:59:00,Lesão Corporal,Belford Roxo,RJ,-22.730486,-43.426621
CR01023,2023-09-26 08:38:00,Furto,Niterói,RJ,-22.892633,-43.075289
CR01024,2023-09-29 07:53:00,Ameaça,Rio de Janeiro,RJ,-22.96425,-43.091685
CR01025,2023-09-26 12:34:00,Ameaça,Petrópolis,RJ,-22.505547,-43.15873
CR01026,2023-09-24 08:29:00,Furto,Rio de Janeiro,RJ,-22.944683,-43.213783
CR01027,2023-09-27 14:47:00,Ameaça,Rio de Janeiro,RJ,-22.912221,-43.171438
CR01028,2023-09-24 10:58:00,Injúria,Rio de Janeiro,RJ,-22.917203,-43.148548
CR01029,2023-09-29 18:35:00,Dano ao Patrimônio,Niterói,RJ,-22.851986,-43.03784
CR01030,2023-09-28 15:16:00,Roubo,Niterói,RJ,-22.912112,-43.077541
CR01031,2023-09-30 13:51:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.910116,-43.193318
CR01032,2023-09-28 19:05:00,Ameaça,Rio de Janeiro,RJ,-22.896263,-43.169644
CR01033,2023-09-27 18:35:00,Vias de Fato,Belford Roxo,RJ,-22.819085,-43.420781
CR01034,2023-09-27 09:59:00,Dano ao Patrimônio,Niterói,RJ,-22.907053,-43.084945
CR01035,2023-09-29 12:15:00,Furto,Campos dos Goytacazes,RJ,-21.71134,-41.391672
CR01036,2023-09-24 14:28:00,Vias de Fato,Petrópolis,RJ,-22.505414,-43.231261
CR01037,2023-09-26 12:59:00,Injúria,São João de Meriti,RJ,-22.747228,-43.347741
CR01038,2023-09-27 18:45:00,Vias de Fato,Rio de Janeiro,RJ,-22.931765,-43.25759
CR01039,2023-09-30 09:46:00,Furto,Rio de Janeiro,RJ,-22.899728,-43.209107
CR01040,2023-09-27 16:44:00,Lesão Corporal,Rio de Janeiro,RJ,-22.866147,-43.083629
CR01041,2023-09-30 18:59:00,Perturbação da Paz,Nova Iguaçu,RJ,-22.79746,-43.368709
CR01042,2023-09-29 07:44:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.976432,-43.199538
CR01043,2023-09-25 06:21:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.78695,-43.215989
CR01044,2023-09-26 13:59:00,Lesão Corporal,Rio de Janeiro,RJ,-22.87669,-43.168493
CR01045,2023-09-24 12:32:00,Furto,Rio de Janeiro,RJ,-22.893696,-43.150092
CR01046,2023-09-27 07:47:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.95367,-43.1969
CR01047,2023-09-27 08:55:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.944229,-43.220428
CR01048,2023-09-28 19:15:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.946821,-43.188656
CR01049,2023-09-25 19:19:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.928777,-43.190381
CR01050,2023-09-30 11:41:00,Furto,Rio de Janeiro,RJ,-22.85894,-43.137532
CR01051,2023-09-26 07:41:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.852647,-43.157218
CR01052,2023-09-27 21:24:00,Injúria,Rio de Janeiro,RJ,-22.917812,-43.158214
CR01053,2023-09-26 21:37:00,Perturbação da Paz,Campos dos Goytacazes,RJ,-21.776163,-41.242607
CR01054,2023-09-26 16:01:00,Furto,São João de Meriti,RJ,-22.787966,-43.403651
CR01055,2023-10-03 22:14:00,Ameaça,Campos dos Goytacazes,RJ,-21.722956,-41.291511
CR01056,2023-10-05 08:29:00,Vias de Fato,Rio de Janeiro,RJ,-22.916021,-43.130719
CR01057,2023-10-04 17:17:00,Lesão Corporal,Nova Iguaçu,RJ,-22.702147,-43.382719
CR01058,2023-10-02 09:48:00,Dano ao Patrimônio,São João de Meriti,RJ,-22.781914,-43.423856
CR01059,2023-10-01 19:39:00,Furto,Rio de Janeiro,RJ,-22.870665,-43.153015
CR01060,2023-10-02 15:26:00,Ameaça,Petrópolis,RJ,-22.565785,-43.259235
CR01061,2023-10-05 12:18:00,Lesão Corporal,Niterói,RJ,-22.839466,-43.128473
CR01062,2023-10-04 17:15:00,Roubo,Rio de Janeiro,RJ,-22.901868,-43.191735
CR01063,2023-10-03 18:30:00,Lesão Corporal,Duque de Caxias,RJ,-22.770285,-43.351492
CR01064,2023-10-07 10:06:00,Injúria,São João de Meriti,RJ,-22.839196,-43.404824
CR01065,2023-10-03 13:20:00,Furto,Nova Iguaçu,RJ,-22.795097,-43.437542
CR01066,2023-10-07 12:59:00,Ameaça,Rio de Janeiro,RJ,-22.936413,-43.174583
CR01067,2023-10-01 16:55:00,Vias de Fato,Petrópolis,RJ,-22.537881,-43.139569
CR01068,2023-10-01 12:00:00,Ameaça,Duque de Caxias,RJ,-22.780215,-43.324148
CR01069,2023-10-02 07:30:00,Injúria,Nova Iguaçu,RJ,-22.800545,-43.431423
CR01070,2023-10-01 08:22:00,Injúria,Rio de Janeiro,RJ,-22.876439,-43.119705
CR01071,2023-10-04 10:14:00,Injúria,Volta Redonda,RJ,-22.584063,-44.131096
CR01072,2023-10-01 06:02:00,Perturbação da Paz,Niterói,RJ,-22.802896,-43.136272
CR01073,2023-10-05 15:10:00,Roubo,Petrópolis,RJ,-22.489541,-43.16695
CR01074,2023-10-05 17:37:00,Furto,Rio de Janeiro,RJ,-22.874971,-43.137205
CR01075,2023-10-03 19:08:00,Injúria,Rio de Janeiro,RJ,-22.898781,-43.16805
CR01076,2023-10-03 16:38:00,Furto,Rio de Janeiro,RJ,-22.954258,-43.115539
CR01077,2023-10-01 08:55:00,Roubo,Nova Iguaçu,RJ,-22.747353,-43.411443
CR01078,2023-10-06 06:05:00,Furto,Angra dos Reis,RJ,-22.971977,-44.39554
CR01079,2023-10-02 21:46:00,Vias de Fato,Campos dos Goytacazes,RJ,-21.774565,-41.318895
CR01080,2023-10-04 11:54:00,Dano ao Patrimônio,Belford Roxo,RJ,-22.68461,-43.421201
CR01081,2023-10-03 10:54:00,Vias de Fato,Campos dos Goytacazes,RJ,-21.724492,-41.312116
CR01082,2023-10-06 08:38:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.870906,-43.173424
CR01083,2023-10-04 12:01:00,Roubo,Campos dos Goytacazes,RJ,-21.764531,-41.284701
CR01084,2023-10-04 07:39:00,Perturbação da Paz,Duque de Caxias,RJ,-22.770426,-43.250599
CR01085,2023-10-02 22:37:00,Roubo,Rio de Janeiro,RJ,-22.944024,-43.183601
CR01086,2023-10-05 13:17:00,Roubo,Duque de Caxias,RJ,-22.811166,-43.344842
CR01087,2023-10-06 21:55:00,Lesão Corporal,Rio de Janeiro,RJ,-22.859773,-43.243423
CR01088,2023-10-06 14:50:00,Lesão Corporal,São João de Meriti,RJ,-22.854337,-43.374002
CR01089,2023-10-02 16:28:00,Lesão Corporal,Rio de Janeiro,RJ,-22.90557,-43.216309
CR01090,2023-10-01 16:26:00,Perturbação da Paz,Duque de Caxias,RJ,-22.807001,-43.274611
CR01091,2023-10-05 16:46:00,Dano ao Patrimônio,Volta Redonda,RJ,-22.48466,-44.115249
CR01092,2023-10-03 11:37:00,Roubo,Rio de Janeiro,RJ,-22.913934,-43.174505
CR01093,2023-10-11 11:20:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.902843,-43.132644
CR01094,2023-10-12 07:16:00,Roubo,Rio de Janeiro,RJ,-22.950261,-43.132148
CR01095,2023-10-14 08:44:00,Roubo,Nova Iguaçu,RJ,-22.762248,-43.438172
CR01096,2023-10-12 14:20:00,Injúria,Rio de Janeiro,RJ,-22.877689,-43.175018
CR01097,2023-10-12 17:13:00,Injúria,Angra dos Reis,RJ,-23.008061,-44.266262
CR01098,2023-10-12 11:57:00,Dano ao Patrimônio,Rio de Janeiro,RJ,-22.836489,-43.214084
CR01099,2023-10-08 11:34:00,Ameaça,Duque de Caxias,RJ,-22.734616,-43.286732
CR01100,2023-10-09 15:34:00,Furto,Belford Roxo,RJ,-22.806926,-43.404803
CR01101,2023-10-08 13:10:00,Perturbação da Paz,Petrópolis,RJ,-22.446428,-43.164229
CR01102,2023-10-10 21:27:00,Vias de Fato,Rio de Janeiro,RJ,-22.887853,-43.188359
CR01103,2023-10-11 16:33:00,Ameaça,Rio de Janeiro,RJ,-22.881384,-43.137432
CR01104,2023-10-13 10:55:00,Dano ao Patrimônio,Nova Iguaçu,RJ,-22.75854,-43.394422
CR01105,2023-10-08 20:58:00,Perturbação da Paz,Niterói,RJ,-22.911955,-43.143135
CR01106,2023-10-11 16:09:00,Perturbação da Paz,Rio de Janeiro,RJ,-22.915097,-43.194683
CR01107,2023-10-12 19:04:00,Furto,Nova Iguaçu,RJ,-22.735602,-43.422169
CR01108,2023-10-14 13:09:00,Furto,Rio de Janeiro,RJ,-22.950426,-43.202599
CR01109,2023-10-08 18:29:00,Furto,Rio de Janeiro,RJ,-22.955813,-43.166055
CR01110,2023-10-12 19:03:00,Ameaça,Belford Roxo,RJ,-22.826043,-43.423998
