post_id,data_publicacao,texto,toxicity_score
PA008034,2023-09-27 16:14:07,Esse gringo que aparece aqui sem ser chamado chegando sem documentos validos Vai embora pra sua terra.,0.7867
PA008035,2023-09-27 17:45:43,Esse povo estrangeiro que invade o pais chegando sem documentos validos Nao ha mais espaco.,1.0
PA008036,2023-09-27 20:11:27,Imigrante ilegal que chega sem documentos chegando sem documentos validos Nao vou ficar calado sobre isso.,0.774
PA008037,2023-09-27 20:36:20,"Pipoca e serie boa na sexta, programa perfeito.",0.0916
PA008038,2023-09-27 20:44:53,Gente que vem la de fora sem respeito querendo se beneficiar do sistema publico sem contribuir Alguem precisa falar a verdade.,0.6969
PA008039,2023-09-27 20:52:50,"Nao aguento mais esse povo de fora ocupando vaga em hospital e escola que deveria ser do brasileiro Nao e preconceito, e realidade.",0.9112
PA008040,2023-09-27 20:54:44,Estrangeiro sem visto regularizado sem qualquer respaldo legal querendo disputar espaco Cansei desse descaso com quem nasceu aqui.,0.8254
PA008041,2023-09-27 21:05:27,Jantar simples mas gostoso com a familia.,0.0813
PA008042,2023-09-27 21:10:17,Esse povo estrangeiro que invade o pais chegando sem documentos validos O brasileiro sofre enquanto isso acontece.,0.9675
PA008043,2023-09-27 21:27:26,"Chega de invasao de que tira recursos que sao dos cidadaos daqui Nao e preconceito, e realidade.",0.8719
PA008044,2023-09-27 23:09:23,Esse refugiado que chega tomando emprego de brasileiro honesto Nao vou ficar calado sobre isso.,0.62
PA008045,2023-09-27 23:20:06,Estrangeiro que nao tem nem documento usando servico publico sem ter contribuido nada Chega dessa invasao silenciosa.,0.8236
PA008046,2023-09-27 23:31:31,Estrangeiro que nao tem nem documento trazendo problemas para a nossa comunidade O brasileiro sofre enquanto isso acontece.,0.9475
PA008047,2023-09-28 00:18:42,"Teatro incrivel ontem, peca muito bem dirigida.",0.0576
PA008048,2023-09-28 00:23:58,Gente de fora que nao foi convidada recebendo auxilio que deveria ir para o brasileiro Vai embora pra sua terra.,1.0
PA008049,2023-09-28 02:15:03,"Estrangeiro que nao tem nem documento que nao se integra mas exige direitos iguais Nao e preconceito, e realidade.",0.9333
PA008050,2023-09-28 02:23:18,Estrangeiro que nao tem nem documento sem qualquer respaldo legal querendo disputar espaco Nao ha mais espaco.,0.7811
PA008051,2023-09-28 03:06:08,"Forasteiro que vem de longe explorar que nao respeita nossa cultura e nossos costumes Cada um no seu pais, simples assim.",0.6579
PA008052,2023-09-28 04:36:54,Esse povo estrangeiro que invade o pais recebendo auxilio que deveria ir para o brasileiro Chega dessa invasao silenciosa.,0.7036
PA008053,2023-09-28 06:46:58,Forasteiro que vem de longe explorar que nao se integra mas exige direitos iguais Esse pais e dos brasileiros.,0.8966
PA008054,2023-09-28 07:36:25,Forasteiro que vem de longe explorar tomando emprego de brasileiro honesto Nao vou ficar calado sobre isso.,0.8694
PA008055,2023-09-28 08:40:24,Estrangeiro que nao tem nem documento que nao fala portugues e nao tem interesse em aprender Ate quando isso vai continuar?,0.8703
PA008056,2023-09-28 12:29:46,Forasteiro que vem de longe explorar querendo se beneficiar do sistema publico sem contribuir Cansei desse descaso com quem nasceu aqui.,0.6285
PA008057,2023-09-28 12:40:18,"Acai gelado essa tarde, refrescante demais.",0.0743
PA008058,2023-09-28 13:02:36,Forasteiro que vem de longe explorar sem qualquer respaldo legal querendo disputar espaco O brasileiro sofre enquanto isso acontece.,0.7609
PA008059,2023-09-28 13:07:40,Nao aguento mais esse povo de fora chegando sem documentos validos O brasileiro sofre enquanto isso acontece.,0.9343
PA008060,2023-09-28 15:46:02,Imigrante que entra ilegalmente chegando sem documentos validos Esse pais e dos brasileiros.,0.772
PA008061,2023-09-28 16:53:18,Esse refugiado que chega querendo se beneficiar do sistema publico sem contribuir Vai embora pra sua terra.,0.866
PA008062,2023-09-28 17:08:36,Esse refugiado que chega tomando emprego de brasileiro honesto Alguem precisa falar a verdade.,0.7387
PA008063,2023-09-28 17:12:25,Estrangeiro que nao tem nem documento invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.8946
PA008064,2023-09-28 18:07:07,Show ao vivo incrivel no fim de semana.,0.1218
PA008065,2023-09-28 18:12:15,Quem nao e daqui e quer mandar que nao se integra mas exige direitos iguais Esse pais e dos brasileiros.,0.9813
PA008066,2023-09-28 19:41:43,Forasteiro que vem de longe explorar que nao se integra mas exige direitos iguais Nao vou ficar calado sobre isso.,0.8665
PA008067,2023-09-28 19:48:45,Estrangeiro que nao tem nem documento querendo se beneficiar do sistema publico sem contribuir Fora.,0.901
PA008068,2023-09-28 19:51:17,Esse pessoal de outro pais invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.9289
PA008069,2023-09-28 19:56:09,Quem nao e daqui e quer mandar trazendo problemas para a nossa comunidade Cansei desse descaso com quem nasceu aqui.,0.9122
PA008070,2023-09-28 20:04:25,Imigrante ilegal que chega sem documentos recebendo auxilio que deveria ir para o brasileiro Fora.,0.827
PA008071,2023-09-28 20:30:19,Chega de invasao de explorando nosso sistema de saude e previdencia Ate quando isso vai continuar?,0.8342
PA008072,2023-09-28 21:13:10,Quem nao e daqui e quer mandar que nao respeita nossa cultura e nossos costumes Vai embora pra sua terra.,0.7659
PA008073,2023-09-28 21:17:24,Imigrante ilegal que chega sem documentos recebendo auxilio que deveria ir para o brasileiro Fora.,0.8826
PA008074,2023-09-28 21:27:19,Estrangeiro que nao tem nem documento ocupando vaga em hospital e escola que deveria ser do brasileiro Fora.,0.9429
PA008075,2023-09-28 22:04:40,"Estrangeiro que nao tem nem documento ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.9343
PA008076,2023-09-28 22:04:51,Gente que vem la de fora sem respeito que nao se integra mas exige direitos iguais O brasileiro sofre enquanto isso acontece.,0.8265
PA008077,2023-09-28 22:07:22,Gente que vem la de fora sem respeito que tira recursos que sao dos cidadaos daqui O brasileiro sofre enquanto isso acontece.,0.9667
PA008078,2023-09-28 22:20:37,"Passei na certificacao, muito feliz com o resultado.",0.0516
PA008079,2023-09-28 22:29:09,Imigrante que entra ilegalmente que nao fala portugues e nao tem interesse em aprender Fora.,0.9035
PA008080,2023-09-28 23:20:16,"Livro excelente sobre ciencia de dados, recomendo muito.",0.048
PA008081,2023-09-29 00:56:14,Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes Nao vou ficar calado sobre isso.,0.9658
PA008082,2023-09-29 01:00:43,Gente que vem la de fora sem respeito que nao fala portugues e nao tem interesse em aprender Fora.,0.8025
PA008083,2023-09-29 01:04:54,Estrangeiro que nao tem nem documento que nao respeita nossa cultura e nossos costumes Cansei desse descaso com quem nasceu aqui.,0.9886
PA008084,2023-09-29 01:17:21,"Passeio com o cachorro no parque, ele adorou.",0.0944
PA008085,2023-09-29 02:26:46,Forasteiro que vem de longe explorar que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.7324
PA008086,2023-09-29 02:40:45,Quem nao e daqui e quer mandar trazendo problemas para a nossa comunidade O brasileiro sofre enquanto isso acontece.,0.7944
PA008087,2023-09-29 03:18:24,Esse refugiado que chega ignorando as leis e vivendo como bem entende Nao ha mais espaco.,0.7891
PA008088,2023-09-29 04:22:18,"Esse refugiado que chega invadindo o territorio nacional como se fosse terra sem dono Cada um no seu pais, simples assim.",0.8446
PA008089,2023-09-29 05:37:49,"Estrangeiro sem visto regularizado querendo se beneficiar do sistema publico sem contribuir Nao e preconceito, e realidade.",0.9366
PA008090,2023-09-29 05:42:58,Imigrante que entra ilegalmente ignorando as leis e vivendo como bem entende Chega dessa invasao silenciosa.,0.8283
PA008091,2023-09-29 08:17:18,"Quem nao e daqui e quer mandar que foi ao pais sem ser convidado Nao e preconceito, e realidade.",0.8372
PA008092,2023-09-29 11:00:13,Nao aguento mais esse povo de fora que nao fala portugues e nao tem interesse em aprender Ate quando isso vai continuar?,0.8229
PA008093,2023-09-29 11:11:04,"Gente de fora que nao foi convidada que nao se integra mas exige direitos iguais Nao e preconceito, e realidade.",0.8283
PA008094,2023-09-29 11:58:46,Esse gringo que aparece aqui sem ser chamado que tira recursos que sao dos cidadaos daqui Ate quando isso vai continuar?,0.7877
PA008095,2023-09-29 12:02:06,Estrangeiro sem visto regularizado recebendo auxilio que deveria ir para o brasileiro O brasileiro sofre enquanto isso acontece.,0.62
PA008096,2023-09-29 12:36:29,Gente que vem la de fora sem respeito que foi ao pais sem ser convidado Vai embora pra sua terra.,0.7857
PA008097,2023-09-29 13:12:54,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0495
PA008098,2023-09-29 13:13:52,"Quem nao e daqui e quer mandar usando servico publico sem ter contribuido nada Cada um no seu pais, simples assim.",0.8616
PA008099,2023-09-29 13:23:08,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Vai embora pra sua terra.,0.689
PA008100,2023-09-29 13:23:35,Imigrante que entra ilegalmente que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.7809
PA008101,2023-09-29 14:04:35,Imigrante que entra ilegalmente querendo se beneficiar do sistema publico sem contribuir Fora.,0.8815
PA008102,2023-09-29 15:22:32,Nao aguento mais esse povo de fora que nao respeita nossa cultura e nossos costumes Esse pais e dos brasileiros.,0.8849
PA008103,2023-09-29 15:24:04,Estrangeiro que nao tem nem documento querendo se beneficiar do sistema publico sem contribuir Esse pais e dos brasileiros.,0.9833
PA008104,2023-09-29 16:03:34,Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender Alguem precisa falar a verdade.,0.6607
PA008105,2023-09-29 16:39:00,"Academia hoje, treino puxado mas valeu muito.",0.0835
PA008106,2023-09-29 16:46:05,Gente que vem la de fora sem respeito ocupando vaga em hospital e escola que deveria ser do brasileiro Cansei desse descaso com quem nasceu aqui.,0.7935
PA008107,2023-09-29 16:53:28,Imigrante ilegal que chega sem documentos ignorando as leis e vivendo como bem entende Cansei desse descaso com quem nasceu aqui.,0.8274
PA008108,2023-09-29 17:07:45,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Esse pais e dos brasileiros.,0.885
PA008109,2023-09-29 18:57:21,"Gente de fora que nao foi convidada ocupando vaga em hospital e escola que deveria ser do brasileiro Nao e preconceito, e realidade.",0.8519
PA008110,2023-09-29 19:41:47,Quem nao e daqui e quer mandar tomando emprego de brasileiro honesto Chega dessa invasao silenciosa.,0.7929
PA008111,2023-09-29 20:58:42,"Nao aguento mais esse povo de fora querendo se beneficiar do sistema publico sem contribuir Cada um no seu pais, simples assim.",0.7526
PA008112,2023-09-29 21:02:02,"Sopa de legumes no frio, reconfortante e gostosa.",0.0767
PA008113,2023-09-29 22:47:35,Imigrante ilegal que chega sem documentos recebendo auxilio que deveria ir para o brasileiro Esse pais e dos brasileiros.,0.8459
PA008114,2023-09-29 23:46:32,Esse refugiado que chega ocupando vaga em hospital e escola que deveria ser do brasileiro O brasileiro sofre enquanto isso acontece.,0.7467
PA008115,2023-09-29 23:49:01,Forasteiro que vem de longe explorar usando servico publico sem ter contribuido nada Vai embora pra sua terra.,0.9237
PA008116,2023-09-30 00:18:29,Estrangeiro sem visto regularizado explorando nosso sistema de saude e previdencia O brasileiro sofre enquanto isso acontece.,0.8429
PA008117,2023-09-30 00:57:11,Estrangeiro que nao tem nem documento que tira recursos que sao dos cidadaos daqui Nao vou ficar calado sobre isso.,0.8925
PA008118,2023-09-30 01:21:57,Gente que vem la de fora sem respeito invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.7614
PA008119,2023-09-30 03:29:09,Esse refugiado que chega tomando emprego de brasileiro honesto Esse pais e dos brasileiros.,0.8188
PA008120,2023-09-30 03:31:04,Gente de fora que nao foi convidada invadindo o territorio nacional como se fosse terra sem dono Fora.,0.778
PA008121,2023-09-30 03:33:44,Estrangeiro sem visto regularizado explorando nosso sistema de saude e previdencia Nao vou ficar calado sobre isso.,0.8203
PA008122,2023-09-30 04:34:14,"Chega de invasao de ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.8177
PA008123,2023-09-30 04:53:17,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1022
PA008124,2023-09-30 06:22:45,Forasteiro que vem de longe explorar explorando nosso sistema de saude e previdencia Nao vou ficar calado sobre isso.,0.9049
PA008125,2023-09-30 07:55:42,Imigrante ilegal que chega sem documentos explorando nosso sistema de saude e previdencia Nao vou ficar calado sobre isso.,1.0
PA008126,2023-09-30 09:04:04,Gente de fora que nao foi convidada que nao se integra mas exige direitos iguais Cansei desse descaso com quem nasceu aqui.,0.8417
PA008127,2023-09-30 10:53:07,Esse gringo que aparece aqui sem ser chamado que nao se integra mas exige direitos iguais Alguem precisa falar a verdade.,0.8051
PA008128,2023-09-30 12:07:05,"Esse refugiado que chega trazendo problemas para a nossa comunidade Nao e preconceito, e realidade.",0.7575
PA008129,2023-09-30 12:08:51,Estrangeiro que nao tem nem documento querendo se beneficiar do sistema publico sem contribuir Ate quando isso vai continuar?,0.8345
PA008130,2023-09-30 12:14:12,Imigrante ilegal que chega sem documentos usando servico publico sem ter contribuido nada Esse pais e dos brasileiros.,0.7755
PA008131,2023-09-30 13:14:37,"Imigrante ilegal que chega sem documentos sem qualquer respaldo legal querendo disputar espaco Cada um no seu pais, simples assim.",0.7664
PA008132,2023-09-30 13:53:55,Estrangeiro que nao tem nem documento ocupando vaga em hospital e escola que deveria ser do brasileiro Vai embora pra sua terra.,0.8694
PA008133,2023-09-30 14:03:07,Esse povo estrangeiro que invade o pais que foi ao pais sem ser convidado Nao vou ficar calado sobre isso.,0.8257
PA008134,2023-09-30 14:13:58,"Esse gringo que aparece aqui sem ser chamado ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.6716
PA008135,2023-09-30 14:40:55,Chega de invasao de que foi ao pais sem ser convidado Alguem precisa falar a verdade.,0.7155
PA008136,2023-09-30 16:17:31,Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender O brasileiro sofre enquanto isso acontece.,0.8469
PA008137,2023-09-30 17:34:34,"Serie nova incrivel, amei o primeiro episodio.",0.068
PA008138,2023-09-30 17:54:20,Estrangeiro que nao tem nem documento sem qualquer respaldo legal querendo disputar espaco Nao ha mais espaco.,0.62
PA008139,2023-09-30 18:02:43,Estrangeiro que nao tem nem documento que nao fala portugues e nao tem interesse em aprender Alguem precisa falar a verdade.,0.8045
PA008140,2023-09-30 18:54:29,Imigrante ilegal que chega sem documentos usando servico publico sem ter contribuido nada Chega dessa invasao silenciosa.,0.9428
PA008141,2023-09-30 19:17:32,Esse gringo que aparece aqui sem ser chamado que nao fala portugues e nao tem interesse em aprender Vai embora pra sua terra.,0.8718
PA008142,2023-09-30 19:45:16,Imigrante que entra ilegalmente que foi ao pais sem ser convidado Cansei desse descaso com quem nasceu aqui.,0.7372
PA008143,2023-09-30 20:55:03,Esse gringo que aparece aqui sem ser chamado que foi ao pais sem ser convidado Cansei desse descaso com quem nasceu aqui.,0.752
PA008144,2023-09-30 21:30:31,"Estudando para a prova de amanha, bem concentrado.",0.0432
PA008145,2023-09-30 21:46:32,Quem nao e daqui e quer mandar chegando sem documentos validos Nao ha mais espaco.,0.7815
PA008146,2023-09-30 22:20:25,Gente que vem la de fora sem respeito que foi ao pais sem ser convidado Fora.,0.6522
PA008147,2023-09-30 22:45:03,Estrangeiro sem visto regularizado que foi ao pais sem ser convidado Fora.,0.9059
PA008148,2023-09-30 22:52:34,"Maratonei a temporada completa, valeu cada minuto.",0.0291
PA008149,2023-09-30 23:30:36,Que manha fresca e agradavel para uma caminhada.,0.0551
PA008150,2023-10-01 02:18:24,Imigrante que entra ilegalmente que nao respeita nossa cultura e nossos costumes O brasileiro sofre enquanto isso acontece.,0.9836
PA008151,2023-10-01 02:32:49,"Esse pessoal de outro pais chegando sem documentos validos Nao e preconceito, e realidade.",0.8476
PA008152,2023-10-01 03:10:20,Gente que vem la de fora sem respeito querendo se beneficiar do sistema publico sem contribuir Fora.,0.8662
PA008153,2023-10-01 03:30:31,Esse gringo que aparece aqui sem ser chamado recebendo auxilio que deveria ir para o brasileiro O brasileiro sofre enquanto isso acontece.,0.7493
PA008154,2023-10-01 03:51:38,Imigrante ilegal que chega sem documentos trazendo problemas para a nossa comunidade Chega dessa invasao silenciosa.,0.8288
PA008155,2023-10-01 05:03:44,Imigrante que entra ilegalmente querendo se beneficiar do sistema publico sem contribuir Chega dessa invasao silenciosa.,0.8555
PA008156,2023-10-01 05:12:56,Forasteiro que vem de longe explorar que nao fala portugues e nao tem interesse em aprender Fora.,0.8667
PA008157,2023-10-01 05:32:53,Quem nao e daqui e quer mandar que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.7222
PA008158,2023-10-01 06:03:50,Quem nao e daqui e quer mandar sem qualquer respaldo legal querendo disputar espaco Nao vou ficar calado sobre isso.,0.9352
PA008159,2023-10-01 06:09:23,Estrangeiro que nao tem nem documento querendo se beneficiar do sistema publico sem contribuir Vai embora pra sua terra.,0.9748
PA008160,2023-10-01 07:01:49,Estrangeiro que nao tem nem documento explorando nosso sistema de saude e previdencia Fora.,0.9218
PA008161,2023-10-01 07:13:45,Imigrante que entra ilegalmente que nao fala portugues e nao tem interesse em aprender Fora.,0.7684
PA008162,2023-10-01 08:27:55,Esse povo estrangeiro que invade o pais ocupando vaga em hospital e escola que deveria ser do brasileiro Chega dessa invasao silenciosa.,0.9528
PA008163,2023-10-01 10:19:42,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Nao vou ficar calado sobre isso.,0.7746
PA008164,2023-10-01 10:25:38,Nao aguento mais esse povo de fora trazendo problemas para a nossa comunidade Cansei desse descaso com quem nasceu aqui.,0.9333
PA008165,2023-10-01 10:39:13,Esse pessoal de outro pais chegando sem documentos validos Nao ha mais espaco.,0.9487
PA008166,2023-10-01 11:05:36,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto Ate quando isso vai continuar?,0.6946
PA008167,2023-10-01 11:11:45,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Esse pais e dos brasileiros.,0.62
PA008168,2023-10-01 12:03:56,Esse povo estrangeiro que invade o pais que nao fala portugues e nao tem interesse em aprender Nao vou ficar calado sobre isso.,0.8485
PA008169,2023-10-01 12:35:55,Esse pessoal de outro pais que nao se integra mas exige direitos iguais Nao vou ficar calado sobre isso.,0.9309
PA008170,2023-10-01 15:12:03,Imigrante que entra ilegalmente ignorando as leis e vivendo como bem entende Esse pais e dos brasileiros.,0.7274
PA008171,2023-10-01 16:07:04,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0486
PA008172,2023-10-01 16:10:25,Nao aguento mais esse povo de fora recebendo auxilio que deveria ir para o brasileiro Nao vou ficar calado sobre isso.,0.7326
PA008173,2023-10-01 16:21:22,Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes Cansei desse descaso com quem nasceu aqui.,0.862
PA008174,2023-10-01 16:28:08,Quem nao e daqui e quer mandar que nao respeita nossa cultura e nossos costumes Nao vou ficar calado sobre isso.,0.865
PA008175,2023-10-01 18:22:57,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Fora.,0.7362
PA008176,2023-10-01 18:35:09,Esse povo estrangeiro que invade o pais chegando sem documentos validos Chega dessa invasao silenciosa.,0.9154
PA008177,2023-10-01 19:29:34,Esse refugiado que chega que nao respeita nossa cultura e nossos costumes Cansei desse descaso com quem nasceu aqui.,0.7865
PA008178,2023-10-01 19:50:04,"Meu time ganhou hoje, que jogo bonito foi.",0.0828
PA008179,2023-10-01 20:10:21,Esse refugiado que chega usando servico publico sem ter contribuido nada Nao vou ficar calado sobre isso.,0.8019
PA008180,2023-10-01 20:56:14,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto Chega dessa invasao silenciosa.,0.9128
PA008181,2023-10-01 21:26:00,Tarde produtiva organizando e limpando a casa.,0.0
PA008182,2023-10-01 21:50:43,Jogo novo me viciou de um jeito bom.,0.0669
PA008183,2023-10-01 23:21:20,Chega de invasao de que foi ao pais sem ser convidado O brasileiro sofre enquanto isso acontece.,0.839
PA008184,2023-10-01 23:55:58,Estrangeiro sem visto regularizado que nao fala portugues e nao tem interesse em aprender Fora.,0.8341
PA008185,2023-10-02 00:23:10,Chega de invasao de sem qualquer respaldo legal querendo disputar espaco Cansei desse descaso com quem nasceu aqui.,0.7916
PA008186,2023-10-02 00:40:59,Esse pessoal de outro pais ignorando as leis e vivendo como bem entende Fora.,0.7868
PA008187,2023-10-02 00:52:22,"Esse povo estrangeiro que invade o pais explorando nosso sistema de saude e previdencia Nao e preconceito, e realidade.",0.6999
PA008188,2023-10-02 01:02:07,Nao aguento mais esse povo de fora querendo se beneficiar do sistema publico sem contribuir Nao ha mais espaco.,0.7072
PA008189,2023-10-02 01:09:53,Esse pessoal de outro pais que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,1.0
PA008190,2023-10-02 01:21:44,Gente que vem la de fora sem respeito ocupando vaga em hospital e escola que deveria ser do brasileiro Fora.,0.6577
PA008191,2023-10-02 01:28:53,Esse povo estrangeiro que invade o pais trazendo problemas para a nossa comunidade Nao vou ficar calado sobre isso.,0.8303
PA008192,2023-10-02 01:38:15,Gente de fora que nao foi convidada que tira recursos que sao dos cidadaos daqui Nao vou ficar calado sobre isso.,0.8058
PA008193,2023-10-02 01:43:20,Esse povo estrangeiro que invade o pais que tira recursos que sao dos cidadaos daqui Fora.,0.8507
PA008194,2023-10-02 02:44:57,Imigrante que entra ilegalmente que foi ao pais sem ser convidado Vai embora pra sua terra.,0.732
PA008195,2023-10-02 02:58:06,Esse refugiado que chega invadindo o territorio nacional como se fosse terra sem dono Fora.,0.9377
PA008196,2023-10-02 04:29:49,Imigrante que entra ilegalmente ignorando as leis e vivendo como bem entende Fora.,0.8722
PA008197,2023-10-02 04:30:04,Nao aguento mais esse povo de fora que foi ao pais sem ser convidado Fora.,0.6503
PA008198,2023-10-02 04:34:17,"Estrangeiro sem visto regularizado chegando sem documentos validos Nao e preconceito, e realidade.",0.7918
PA008199,2023-10-02 05:13:01,Chega de invasao de ocupando vaga em hospital e escola que deveria ser do brasileiro O brasileiro sofre enquanto isso acontece.,0.8827
PA008200,2023-10-02 05:30:32,"Forasteiro que vem de longe explorar ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.6631
PA008201,2023-10-02 06:58:01,"Forasteiro que vem de longe explorar explorando nosso sistema de saude e previdencia Cada um no seu pais, simples assim.",0.7651
PA008202,2023-10-02 07:17:04,Esse povo estrangeiro que invade o pais ignorando as leis e vivendo como bem entende Cansei desse descaso com quem nasceu aqui.,0.8097
PA008203,2023-10-02 07:19:05,Esse pessoal de outro pais trazendo problemas para a nossa comunidade Nao ha mais espaco.,0.8464
PA008204,2023-10-02 07:22:36,"Chega de invasao de trazendo problemas para a nossa comunidade Nao e preconceito, e realidade.",0.826
PA008205,2023-10-02 08:24:50,"Forasteiro que vem de longe explorar que nao fala portugues e nao tem interesse em aprender Cada um no seu pais, simples assim.",0.8887
PA008206,2023-10-02 08:36:23,Imigrante que entra ilegalmente usando servico publico sem ter contribuido nada Ate quando isso vai continuar?,0.7115
PA008207,2023-10-02 08:43:22,Estrangeiro sem visto regularizado invadindo o territorio nacional como se fosse terra sem dono Fora.,0.8259
PA008208,2023-10-02 10:23:27,Forasteiro que vem de longe explorar explorando nosso sistema de saude e previdencia Alguem precisa falar a verdade.,0.7217
PA008209,2023-10-02 10:33:14,Esse povo estrangeiro que invade o pais querendo se beneficiar do sistema publico sem contribuir Cansei desse descaso com quem nasceu aqui.,1.0
PA008210,2023-10-02 10:37:49,Imigrante que entra ilegalmente querendo se beneficiar do sistema publico sem contribuir Chega dessa invasao silenciosa.,0.8633
PA008211,2023-10-02 12:23:04,"Novo celular chegou, a camera e impressionante.",0.0939
PA008212,2023-10-02 12:39:01,Quem nao e daqui e quer mandar tomando emprego de brasileiro honesto Cansei desse descaso com quem nasceu aqui.,0.8621
PA008213,2023-10-02 13:46:06,Imigrante que entra ilegalmente que tira recursos que sao dos cidadaos daqui Vai embora pra sua terra.,0.8562
PA008214,2023-10-02 13:52:27,"Musica nova do meu artista favorito, de outro nivel.",0.0619
PA008215,2023-10-02 14:09:47,Esse povo estrangeiro que invade o pais chegando sem documentos validos Alguem precisa falar a verdade.,0.8811
PA008216,2023-10-02 14:37:27,Estrangeiro sem visto regularizado que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.7405
PA008217,2023-10-02 15:02:36,"Esse pessoal de outro pais recebendo auxilio que deveria ir para o brasileiro Cada um no seu pais, simples assim.",0.801
PA008218,2023-10-02 15:06:40,Esse gringo que aparece aqui sem ser chamado que nao fala portugues e nao tem interesse em aprender Alguem precisa falar a verdade.,0.8167
PA008219,2023-10-02 16:25:20,Gente que vem la de fora sem respeito querendo se beneficiar do sistema publico sem contribuir Nao ha mais espaco.,0.8246
PA008220,2023-10-02 17:43:35,Gente de fora que nao foi convidada que nao fala portugues e nao tem interesse em aprender Alguem precisa falar a verdade.,0.6583
PA008221,2023-10-02 18:10:55,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Fora.,0.9891
PA008222,2023-10-02 18:20:41,Chega de invasao de explorando nosso sistema de saude e previdencia Vai embora pra sua terra.,0.8979
PA008223,2023-10-02 19:03:24,Esse gringo que aparece aqui sem ser chamado que nao respeita nossa cultura e nossos costumes Nao ha mais espaco.,0.674
PA008224,2023-10-02 19:33:32,Esse povo estrangeiro que invade o pais ocupando vaga em hospital e escola que deveria ser do brasileiro Fora.,0.6976
PA008225,2023-10-02 19:51:55,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Alguem precisa falar a verdade.,0.8276
PA008226,2023-10-02 20:05:47,Estrangeiro que nao tem nem documento recebendo auxilio que deveria ir para o brasileiro Vai embora pra sua terra.,0.9356
PA008227,2023-10-02 21:55:18,Imigrante que entra ilegalmente invadindo o territorio nacional como se fosse terra sem dono Ate quando isso vai continuar?,0.7162
PA008228,2023-10-02 21:58:18,"Gente de fora que nao foi convidada ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.6938
PA008229,2023-10-02 22:42:03,"Esse pessoal de outro pais trazendo problemas para a nossa comunidade Nao e preconceito, e realidade.",0.7924
PA008230,2023-10-02 22:56:45,Quem nao e daqui e quer mandar que nao respeita nossa cultura e nossos costumes Vai embora pra sua terra.,0.9553
PA008231,2023-10-02 23:03:52,Estrangeiro sem visto regularizado que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.8151
PA008232,2023-10-02 23:09:43,Esse povo estrangeiro que invade o pais invadindo o territorio nacional como se fosse terra sem dono Chega dessa invasao silenciosa.,0.7731
PA008233,2023-10-02 23:16:55,Esse povo estrangeiro que invade o pais ocupando vaga em hospital e escola que deveria ser do brasileiro O brasileiro sofre enquanto isso acontece.,0.8987
PA008234,2023-10-03 00:40:55,Imigrante que entra ilegalmente trazendo problemas para a nossa comunidade Nao vou ficar calado sobre isso.,0.819
PA008235,2023-10-03 01:06:30,Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada Fora.,0.8253
PA008236,2023-10-03 01:07:02,Esse povo estrangeiro que invade o pais que nao respeita nossa cultura e nossos costumes Esse pais e dos brasileiros.,0.7208
PA008237,2023-10-03 01:31:36,Imigrante ilegal que chega sem documentos ocupando vaga em hospital e escola que deveria ser do brasileiro Nao vou ficar calado sobre isso.,0.8298
PA008238,2023-10-03 01:43:50,Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Alguem precisa falar a verdade.,0.8136
PA008239,2023-10-03 02:02:15,Estrangeiro sem visto regularizado trazendo problemas para a nossa comunidade Nao ha mais espaco.,0.7901
