post_id,data_publicacao,texto,toxicity_score
PA008674,2023-11-12 11:34:41,"Estrada livre, cheguei no trabalho rapido hoje.",0.0782
PA008675,2023-11-12 11:53:14,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1484
PA008676,2023-11-12 12:36:17,"Biblioteca da universidade, ambiente otimo para estudar.",0.0142
PA008677,2023-11-12 14:52:56,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0468
PA008678,2023-11-12 15:10:19,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0727
PA008679,2023-11-12 16:36:40,"Viagem de fim de semana para cidade historica, valeu.",0.1616
PA008680,2023-11-12 16:57:24,"Apresentacao correu muito bem, todos gostaram.",0.0466
PA008681,2023-11-12 17:48:43,"Biblioteca da universidade, ambiente otimo para estudar.",0.0387
PA008682,2023-11-12 18:39:08,Aplicativo de carona funcionou perfeitamente.,0.1178
PA008683,2023-11-12 19:50:17,Jantar simples mas gostoso com a familia.,0.0731
PA008684,2023-11-12 23:08:20,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1025
PA008685,2023-11-13 01:02:54,"Reencontrei um amigo antigo por acaso, que alegria.",0.1517
PA008686,2023-11-13 02:41:21,"Praia tranquila, sol perfeito, descanso total.",0.1553
PA008687,2023-11-13 04:01:36,Que tarde relaxante lendo na rede.,0.088
PA008688,2023-11-13 04:15:48,"Sol lindo hoje, cafe na varanda foi otimo.",0.1086
PA008689,2023-11-13 04:29:06,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1536
PA008690,2023-11-13 04:57:49,Feira de artesanato gostosa de passear.,0.0
PA008691,2023-11-13 05:54:40,"Home office com cafe fresquinho do lado, otimo.",0.0934
PA008692,2023-11-13 06:16:42,"Plantei temperos na sacada, que satisfacao.",0.0997
PA008693,2023-11-13 06:44:04,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.095
PA008694,2023-11-13 06:52:21,"Viagem de fim de semana para cidade historica, valeu.",0.1048
PA008695,2023-11-13 09:06:04,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0627
PA008696,2023-11-13 09:39:57,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.1268
PA008697,2023-11-13 11:18:46,"Livro excelente sobre ciencia de dados, recomendo muito.",0.1082
PA008698,2023-11-13 11:43:27,"Filme otimo ontem, fui ao cinema com a familia.",0.0831
PA008699,2023-11-13 12:12:17,"Filme otimo ontem, fui ao cinema com a familia.",0.0789
PA008700,2023-11-13 12:40:33,"Meditacao de manha, comecando o dia muito bem.",0.1239
PA008701,2023-11-13 14:26:04,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1049
PA008702,2023-11-13 14:54:30,"Passei na certificacao, muito feliz com o resultado.",0.055
PA008703,2023-11-13 15:10:17,"Aprendi receita nova no youtube, ficou otimo.",0.1281
PA008704,2023-11-13 17:00:38,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1098
PA008705,2023-11-13 17:33:01,"Novo celular chegou, a camera e impressionante.",0.0805
PA008706,2023-11-13 19:10:25,"Cuidando das plantas em casa, muito terapeutico.",0.1068
PA008707,2023-11-13 19:27:49,Atualizacao deixou o sistema muito mais rapido.,0.1047
PA008708,2023-11-13 20:17:26,"Home office com cafe fresquinho do lado, otimo.",0.0
PA008709,2023-11-13 22:20:01,Grupo de estudos foi muito produtivo hoje.,0.1157
PA008710,2023-11-13 22:30:12,"Serie nova incrivel, amei o primeiro episodio.",0.0183
PA008711,2023-11-13 22:38:22,Leitura no jardim com tempo agradavel.,0.1849
PA008712,2023-11-14 00:13:39,"Filme otimo ontem, fui ao cinema com a familia.",0.1116
PA008713,2023-11-14 01:58:35,"Estrada livre, cheguei no trabalho rapido hoje.",0.1098
PA008714,2023-11-14 03:56:03,"Sopa de legumes no frio, reconfortante e gostosa.",0.134
PA008715,2023-11-14 04:55:44,"Musica nova do meu artista favorito, de outro nivel.",0.1323
PA008716,2023-11-14 05:13:45,"Academia hoje, treino puxado mas valeu muito.",0.0513
PA008717,2023-11-14 05:35:44,"Maratonei a temporada completa, valeu cada minuto.",0.0
PA008718,2023-11-14 06:26:52,"Meditacao de manha, comecando o dia muito bem.",0.0497
PA008719,2023-11-14 07:35:14,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0102
PA008720,2023-11-14 08:41:46,"Meu time ganhou hoje, que jogo bonito foi.",0.024
PA008721,2023-11-14 10:26:45,Pacote atrasado pelos correios pela terceira vez.,0.607
PA008722,2023-11-14 10:55:48,"Natacao de manha, melhor inicio de dia possivel.",0.0097
PA008723,2023-11-14 15:18:05,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0157
PA008724,2023-11-14 15:46:54,"Churrasco com a familia no final de semana, delicioso.",0.0345
PA008725,2023-11-14 16:29:30,"Serie nova incrivel, amei o primeiro episodio.",0.0
PA008726,2023-11-14 16:53:34,"Passeio com o cachorro no parque, ele adorou.",0.1009
PA008727,2023-11-14 17:39:08,"Passei na certificacao, muito feliz com o resultado.",0.0468
PA008728,2023-11-14 17:49:28,Leitura no jardim com tempo agradavel.,0.1022
PA008729,2023-11-14 19:31:51,"Museu da cidade muito interessante, aprendi bastante.",0.0368
PA008730,2023-11-14 20:39:21,Brigadeiro de panela saiu incrivel hoje.,0.0319
PA008731,2023-11-14 22:50:17,Feira de artesanato gostosa de passear.,0.0479
PA008732,2023-11-14 23:24:26,"Configurei o home office com setup novo, otimo.",0.0315
PA008733,2023-11-14 23:31:50,Finalmente entendi aquele conceito que me travava.,0.0
PA008734,2023-11-14 23:38:30,"Plantei temperos na sacada, que satisfacao.",0.0798
PA008735,2023-11-15 00:04:31,Feira de artesanato gostosa de passear.,0.0313
PA008736,2023-11-15 00:28:29,"Configurei o home office com setup novo, otimo.",0.1242
PA008737,2023-11-15 01:42:25,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0293
PA008738,2023-11-15 02:39:12,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0718
PA008739,2023-11-15 03:17:47,Finalmente entendi aquele conceito que me travava.,0.1691
PA008740,2023-11-15 03:44:22,"Fui num restaurante novo, a pizza estava espetacular.",0.0564
PA008741,2023-11-15 03:54:58,"Home office com cafe fresquinho do lado, otimo.",0.0424
PA008742,2023-11-15 05:20:51,"Reencontrei um amigo antigo por acaso, que alegria.",0.1239
PA008743,2023-11-15 05:27:37,"Meu time ganhou hoje, que jogo bonito foi.",0.0315
PA008744,2023-11-15 05:44:58,"Pipoca e serie boa na sexta, programa perfeito.",0.028
PA008745,2023-11-15 06:11:01,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1215
PA008746,2023-11-15 08:16:34,Caminhada ate a estacao foi otima hoje.,0.0677
PA008747,2023-11-15 08:32:11,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0431
PA008748,2023-11-15 12:39:52,"Testei IA para ajudar com codigo, funcionou bem.",0.0778
PA008749,2023-11-15 12:42:38,"Estudando para a prova de amanha, bem concentrado.",0.0575
PA008750,2023-11-15 14:13:58,Jogo novo me viciou de um jeito bom.,0.1017
PA008751,2023-11-15 14:47:42,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0446
PA008752,2023-11-15 16:10:46,"Home office com cafe fresquinho do lado, otimo.",0.0
PA008753,2023-11-15 16:30:58,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0826
PA008754,2023-11-15 19:10:17,"Plantei temperos na sacada, que satisfacao.",0.0099
PA008755,2023-11-15 19:25:56,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0936
PA008756,2023-11-15 19:39:55,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0748
PA008757,2023-11-15 21:33:20,Caminhada ate a estacao foi otima hoje.,0.0079
PA008758,2023-11-15 21:42:46,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0748
PA008759,2023-11-15 22:24:40,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1165
PA008760,2023-11-15 23:56:59,Caminhada ate a estacao foi otima hoje.,0.0781
PA008761,2023-11-16 01:32:22,Leitura no jardim com tempo agradavel.,0.0632
PA008762,2023-11-16 02:35:16,"Natacao de manha, melhor inicio de dia possivel.",0.0688
PA008763,2023-11-16 02:51:50,"Museu da cidade muito interessante, aprendi bastante.",0.164
PA008764,2023-11-16 03:08:55,Tarde produtiva organizando e limpando a casa.,0.1554
PA008765,2023-11-16 04:32:47,Jogo novo me viciou de um jeito bom.,0.1551
PA008766,2023-11-16 06:23:32,Atualizacao deixou o sistema muito mais rapido.,0.0681
PA008767,2023-11-16 06:53:44,Jantar simples mas gostoso com a familia.,0.1515
PA008768,2023-11-16 07:43:52,"Passeio com o cachorro no parque, ele adorou.",0.1463
PA008769,2023-11-16 08:16:04,Feira de artesanato gostosa de passear.,0.0455
PA008770,2023-11-16 09:15:20,Pedalada de tarde com vista incrivel do parque.,0.1034
PA008771,2023-11-16 09:17:16,"Volei com os amigos, muita risada e diversao.",0.0046
PA008772,2023-11-16 09:57:43,"Fechei projeto importante essa semana, que alegria.",0.1585
PA008773,2023-11-16 10:05:16,"Meditacao de manha, comecando o dia muito bem.",0.0541
PA008774,2023-11-16 10:41:08,"Sol lindo hoje, cafe na varanda foi otimo.",0.0811
PA008775,2023-11-16 11:41:00,"Metro bem tranquilo essa manha, cheguei bem.",0.1157
PA008776,2023-11-16 11:54:05,"Testei IA para ajudar com codigo, funcionou bem.",0.0353
PA008777,2023-11-16 13:44:46,"Natacao de manha, melhor inicio de dia possivel.",0.0217
PA008778,2023-11-16 14:14:25,"Home office com cafe fresquinho do lado, otimo.",0.0615
PA008779,2023-11-16 14:28:31,Pedalada de tarde com vista incrivel do parque.,0.0361
PA008780,2023-11-16 15:20:10,Aplicativo de carona funcionou perfeitamente.,0.1335
PA008781,2023-11-16 17:37:47,"Cuidando das plantas em casa, muito terapeutico.",0.1131
PA008782,2023-11-16 17:39:54,Grupo de estudos foi muito produtivo hoje.,0.0807
PA008783,2023-11-16 18:44:53,"Novo celular chegou, a camera e impressionante.",0.1473
PA008784,2023-11-16 21:18:28,Aula incrivel sobre estatistica aplicada hoje.,0.1021
PA008785,2023-11-16 23:03:36,"Notebook novo chegou, que desempenho incrivel.",0.0692
PA008786,2023-11-16 23:50:04,"Cuidando das plantas em casa, muito terapeutico.",0.1275
PA008787,2023-11-17 00:51:49,"Teatro incrivel ontem, peca muito bem dirigida.",0.0113
PA008788,2023-11-17 01:33:34,"Trilha ecologica incrivel, natureza pura.",0.138
PA008789,2023-11-17 02:13:49,Tarde produtiva organizando e limpando a casa.,0.103
PA008790,2023-11-17 02:31:48,"Acai gelado essa tarde, refrescante demais.",0.0216
PA008791,2023-11-17 02:45:14,Atualizacao deixou o sistema muito mais rapido.,0.1504
PA008792,2023-11-17 05:48:00,Leitura no jardim com tempo agradavel.,0.0541
PA008793,2023-11-17 07:47:28,"Biblioteca da universidade, ambiente otimo para estudar.",0.0449
PA008794,2023-11-17 08:14:50,"Maratonei a temporada completa, valeu cada minuto.",0.0464
PA008795,2023-11-17 09:03:13,"Acai gelado essa tarde, refrescante demais.",0.1271
PA008796,2023-11-17 09:42:56,"Musica nova do meu artista favorito, de outro nivel.",0.1591
PA008797,2023-11-17 10:53:39,"Metro bem tranquilo essa manha, cheguei bem.",0.0548
PA008798,2023-11-17 11:12:15,"Yoga pela manha, comecei o dia muito bem.",0.1223
PA008799,2023-11-17 13:05:00,"Biblioteca da universidade, ambiente otimo para estudar.",0.0924
PA008800,2023-11-17 13:33:51,"Teatro incrivel ontem, peca muito bem dirigida.",0.0025
PA008801,2023-11-17 14:41:40,Grupo de estudos foi muito produtivo hoje.,0.0888
PA008802,2023-11-17 15:23:57,"Natacao de manha, melhor inicio de dia possivel.",0.0939
PA008803,2023-11-17 15:27:02,Brigadeiro de panela saiu incrivel hoje.,0.1577
PA008804,2023-11-17 16:05:14,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0963
PA008805,2023-11-17 16:28:12,"Serie nova incrivel, amei o primeiro episodio.",0.0435
PA008806,2023-11-17 16:48:46,Aula incrivel sobre estatistica aplicada hoje.,0.0124
PA008807,2023-11-17 16:54:58,Grupo de estudos foi muito produtivo hoje.,0.128
PA008808,2023-11-17 17:16:50,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1173
PA008809,2023-11-17 18:07:07,"Notebook novo chegou, que desempenho incrivel.",0.0519
PA008810,2023-11-17 21:09:05,"Passeio com o cachorro no parque, ele adorou.",0.0716
PA008811,2023-11-17 22:04:50,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.096
PA008812,2023-11-17 22:49:59,"Maratonei a temporada completa, valeu cada minuto.",0.145
PA008813,2023-11-18 00:41:45,"Domingo em familia, melhor dia da semana.",0.0965
PA008814,2023-11-18 00:50:10,"Reencontrei um amigo antigo por acaso, que alegria.",0.0911
PA008815,2023-11-18 01:19:51,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0383
PA008816,2023-11-18 02:30:34,"Fui de bike hoje, que exercicio agradavel de manha.",0.1278
PA008817,2023-11-18 05:43:08,"Churrasco com a familia no final de semana, delicioso.",0.0401
PA008818,2023-11-18 07:21:49,Pedalada de tarde com vista incrivel do parque.,0.1171
PA008819,2023-11-18 08:15:33,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0575
PA008820,2023-11-18 08:54:37,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0
PA008821,2023-11-18 09:25:18,Finalmente entendi aquele conceito que me travava.,0.1032
PA008822,2023-11-18 11:31:39,Grupo de estudos foi muito produtivo hoje.,0.0607
PA008823,2023-11-18 12:13:28,Caminhada ate a estacao foi otima hoje.,0.1744
PA008824,2023-11-18 12:52:38,Atualizacao deixou o sistema muito mais rapido.,0.0865
PA008825,2023-11-18 13:46:42,"Meu time ganhou hoje, que jogo bonito foi.",0.1012
PA008826,2023-11-18 13:52:09,"Corri 5km de manha, semana otima de treino.",0.0
PA008827,2023-11-18 14:03:53,"Estrada livre, cheguei no trabalho rapido hoje.",0.1337
PA008828,2023-11-18 15:00:22,"Metro bem tranquilo essa manha, cheguei bem.",0.0425
PA008829,2023-11-18 15:42:27,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0668
PA008830,2023-11-18 16:49:16,"Biblioteca da universidade, ambiente otimo para estudar.",0.0659
PA008831,2023-11-18 17:48:46,Pedalada de tarde com vista incrivel do parque.,0.048
PA008832,2023-11-18 18:13:42,Aula incrivel sobre estatistica aplicada hoje.,0.1256
PA008833,2023-11-18 19:53:54,Aula incrivel sobre estatistica aplicada hoje.,0.1517
PA008834,2023-11-18 20:32:11,"Viagem de fim de semana para cidade historica, valeu.",0.0676
PA008835,2023-11-18 20:49:12,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0062
PA008836,2023-11-18 20:51:08,"Praia tranquila, sol perfeito, descanso total.",0.0983
PA008837,2023-11-18 23:01:49,"Estudando para a prova de amanha, bem concentrado.",0.0945
PA008838,2023-11-18 23:04:31,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1276
PA008839,2023-11-19 00:01:21,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1347
PA008840,2023-11-19 00:26:49,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1491
PA008841,2023-11-19 00:58:49,"Acai gelado essa tarde, refrescante demais.",0.0898
PA008842,2023-11-19 01:51:53,Pedalada de tarde com vista incrivel do parque.,0.0
PA008843,2023-11-19 01:55:21,Que manha fresca e agradavel para uma caminhada.,0.0333
PA008844,2023-11-19 03:09:50,Aplicativo de carona funcionou perfeitamente.,0.0923
PA008845,2023-11-19 04:02:33,"Meu time ganhou hoje, que jogo bonito foi.",0.0775
PA008846,2023-11-19 04:39:00,Pedalada de tarde com vista incrivel do parque.,0.0922
PA008847,2023-11-19 05:47:46,Caminhada ate a estacao foi otima hoje.,0.096
PA008848,2023-11-19 06:19:13,"Domingo em familia, melhor dia da semana.",0.0442
PA008849,2023-11-19 06:25:00,"Teatro incrivel ontem, peca muito bem dirigida.",0.076
PA008850,2023-11-19 06:54:16,"Fechei projeto importante essa semana, que alegria.",0.1135
PA008851,2023-11-19 06:59:33,"Estrada livre, cheguei no trabalho rapido hoje.",0.1424
PA008852,2023-11-19 11:42:30,"Academia hoje, treino puxado mas valeu muito.",0.0711
PA008853,2023-11-19 11:46:49,"Filme otimo ontem, fui ao cinema com a familia.",0.1117
PA008854,2023-11-19 11:52:53,"Reencontrei um amigo antigo por acaso, que alegria.",0.0791
PA008855,2023-11-19 12:04:33,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0695
PA008856,2023-11-19 12:17:06,"Novo celular chegou, a camera e impressionante.",0.0357
PA008857,2023-11-19 13:06:20,Pedalada de tarde com vista incrivel do parque.,0.0192
PA008858,2023-11-19 13:09:17,Aula incrivel sobre estatistica aplicada hoje.,0.1139
PA008859,2023-11-19 14:17:32,Jogo novo me viciou de um jeito bom.,0.0919
PA008860,2023-11-19 14:19:58,"Metro bem tranquilo essa manha, cheguei bem.",0.1193
PA008861,2023-11-19 14:35:14,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0819
PA008862,2023-11-19 16:28:23,Que tarde relaxante lendo na rede.,0.0339
PA008863,2023-11-19 16:45:20,Feira de artesanato gostosa de passear.,0.0462
PA008864,2023-11-19 18:45:41,"Passeio com o cachorro no parque, ele adorou.",0.0795
PA008865,2023-11-19 18:58:04,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0492
PA008866,2023-11-19 19:14:05,"Filme otimo ontem, fui ao cinema com a familia.",0.0538
PA008867,2023-11-19 19:26:44,Semana intensa mas muito satisfatoria no trabalho.,0.1356
PA008868,2023-11-19 20:27:48,Podcast sobre tecnologia muito interessante.,0.105
PA008869,2023-11-19 20:48:56,"Filme otimo ontem, fui ao cinema com a familia.",0.1047
PA008870,2023-11-19 21:06:21,"Viagem de fim de semana para cidade historica, valeu.",0.1735
PA008871,2023-11-19 21:09:56,"Trilha ecologica incrivel, natureza pura.",0.0928
PA008872,2023-11-19 22:08:11,Show ao vivo incrivel no fim de semana.,0.0793
PA008873,2023-11-20 01:35:03,"Cuidando das plantas em casa, muito terapeutico.",0.0834
PA008874,2023-11-20 02:07:40,"Passeio no interior no fim de semana, natureza linda.",0.0813
PA008875,2023-11-20 04:15:17,"Serie nova incrivel, amei o primeiro episodio.",0.0249
PA008876,2023-11-20 04:15:59,"Apresentacao correu muito bem, todos gostaram.",0.0433
PA008877,2023-11-20 05:42:51,Brigadeiro de panela saiu incrivel hoje.,0.059
PA008878,2023-11-20 06:02:51,"Metro bem tranquilo essa manha, cheguei bem.",0.0472
PA008879,2023-11-20 06:55:50,"Home office com cafe fresquinho do lado, otimo.",0.038
PA008880,2023-11-20 07:05:10,"Fechei projeto importante essa semana, que alegria.",0.0887
PA008881,2023-11-20 07:21:37,"Meu time ganhou hoje, que jogo bonito foi.",0.1681
PA008882,2023-11-20 07:56:17,Leitura no jardim com tempo agradavel.,0.0
PA008883,2023-11-20 08:42:24,"Meu time ganhou hoje, que jogo bonito foi.",0.1093
PA008884,2023-11-20 10:06:32,Show ao vivo incrivel no fim de semana.,0.0502
PA008885,2023-11-20 13:51:01,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0
PA008886,2023-11-20 14:10:52,Jantar simples mas gostoso com a familia.,0.0526
PA008887,2023-11-20 15:22:43,"Yoga pela manha, comecei o dia muito bem.",0.1013
PA008888,2023-11-20 16:06:09,"Novo celular chegou, a camera e impressionante.",0.0367
PA008889,2023-11-20 16:57:33,"Sol lindo hoje, cafe na varanda foi otimo.",0.1272
PA008890,2023-11-20 18:16:46,"Metro bem tranquilo essa manha, cheguei bem.",0.0712
PA008891,2023-11-20 18:23:12,"Pipoca e serie boa na sexta, programa perfeito.",0.0969
PA008892,2023-11-20 20:19:50,"Corri 5km de manha, semana otima de treino.",0.137
PA008893,2023-11-20 20:52:41,"Plantei temperos na sacada, que satisfacao.",0.0763
PA008894,2023-11-20 21:31:34,App de produtividade novo que encontrei e otimo.,0.0545
PA008895,2023-11-20 22:52:13,"Museu da cidade muito interessante, aprendi bastante.",0.0912
PA008896,2023-11-20 22:54:00,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0268
PA008897,2023-11-20 23:09:05,"Passeio com o cachorro no parque, ele adorou.",0.0751
PA008898,2023-11-20 23:09:25,Grupo de estudos foi muito produtivo hoje.,0.1138
PA008899,2023-11-21 00:34:08,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0762
PA008900,2023-11-21 02:17:14,Jantar simples mas gostoso com a familia.,0.1726
PA008901,2023-11-21 03:12:18,"Yoga pela manha, comecei o dia muito bem.",0.0757
PA008902,2023-11-21 03:16:39,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1418
PA008903,2023-11-21 03:27:39,"Novo celular chegou, a camera e impressionante.",0.0985
PA008904,2023-11-21 05:18:47,"Yoga pela manha, comecei o dia muito bem.",0.0775
PA008905,2023-11-21 06:03:26,"Testei IA para ajudar com codigo, funcionou bem.",0.1214
PA008906,2023-11-21 07:48:17,"Meu time ganhou hoje, que jogo bonito foi.",0.1146
PA008907,2023-11-21 10:46:45,"Meu time ganhou hoje, que jogo bonito foi.",0.025
PA008908,2023-11-21 13:27:47,Caminhada ate a estacao foi otima hoje.,0.065
PA008909,2023-11-21 17:14:02,Aplicativo de carona funcionou perfeitamente.,0.0
PA008910,2023-11-21 18:29:03,"Testei IA para ajudar com codigo, funcionou bem.",0.0761
PA008911,2023-11-21 20:38:13,"Domingo em familia, melhor dia da semana.",0.0498
PA008912,2023-11-21 20:51:54,Jogo novo me viciou de um jeito bom.,0.031
PA008913,2023-11-21 21:53:12,"Maratonei a temporada completa, valeu cada minuto.",0.0281
PA008914,2023-11-21 22:31:30,"Testei IA para ajudar com codigo, funcionou bem.",0.0139
PA008915,2023-11-21 23:32:57,"Sopa de legumes no frio, reconfortante e gostosa.",0.1301
PA008916,2023-11-21 23:43:30,"Plantei temperos na sacada, que satisfacao.",0.0573
PA008917,2023-11-22 00:03:33,"Serie nova incrivel, amei o primeiro episodio.",0.0854
PA008918,2023-11-22 00:23:58,"Passei na certificacao, muito feliz com o resultado.",0.0744
PA008919,2023-11-22 01:20:22,"Fui num restaurante novo, a pizza estava espetacular.",0.1256
PA008920,2023-11-22 01:21:21,"Museu da cidade muito interessante, aprendi bastante.",0.0737
PA008921,2023-11-22 01:37:56,"Trilha ecologica incrivel, natureza pura.",0.0937
PA008922,2023-11-22 01:48:40,Terminei o trabalho da faculdade com antecedencia.,0.0932
PA008923,2023-11-22 03:02:55,"Passei na certificacao, muito feliz com o resultado.",0.0923
PA008924,2023-11-22 03:51:29,"Academia hoje, treino puxado mas valeu muito.",0.1264
PA008925,2023-11-22 04:14:23,Feira de artesanato gostosa de passear.,0.0
PA008926,2023-11-22 05:41:27,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0027
PA008927,2023-11-22 06:08:46,"Novo celular chegou, a camera e impressionante.",0.0
PA008928,2023-11-22 07:17:14,Caminhada ate a estacao foi otima hoje.,0.1124
PA008929,2023-11-22 07:30:20,"Metro bem tranquilo essa manha, cheguei bem.",0.129
PA008930,2023-11-22 07:37:37,"Biblioteca da universidade, ambiente otimo para estudar.",0.0181
PA008931,2023-11-22 08:09:35,Brigadeiro de panela saiu incrivel hoje.,0.0867
PA008932,2023-11-22 08:36:58,"Estudando para a prova de amanha, bem concentrado.",0.0
PA008933,2023-11-22 09:25:49,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1452
PA008934,2023-11-22 09:44:57,"Passei na certificacao, muito feliz com o resultado.",0.1747
PA008935,2023-11-22 11:00:05,Aplicativo de carona funcionou perfeitamente.,0.0627
PA008936,2023-11-22 11:12:51,"Acai gelado essa tarde, refrescante demais.",0.0563
PA008937,2023-11-22 11:24:11,Brigadeiro de panela saiu incrivel hoje.,0.1405
PA008938,2023-11-22 11:57:14,"Viagem de fim de semana para cidade historica, valeu.",0.0961
PA008939,2023-11-22 12:11:37,"Estrada livre, cheguei no trabalho rapido hoje.",0.1404
PA008940,2023-11-22 12:17:49,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0355
PA008941,2023-11-22 12:26:31,Terminei o trabalho da faculdade com antecedencia.,0.0483
PA008942,2023-11-22 13:41:49,"Sol lindo hoje, cafe na varanda foi otimo.",0.0927
PA008943,2023-11-22 14:20:32,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0494
PA008944,2023-11-22 15:31:17,"Servico contratado nao foi entregue no prazo, absurdo.",0.9781
PA008945,2023-11-22 16:07:43,"Maratonei a temporada completa, valeu cada minuto.",0.0998
PA008946,2023-11-22 16:17:19,"Domingo em familia, melhor dia da semana.",0.2655
PA008947,2023-11-22 16:32:00,"Notebook novo chegou, que desempenho incrivel.",0.1155
PA008948,2023-11-22 17:08:28,Semana intensa mas muito satisfatoria no trabalho.,0.0621
PA008949,2023-11-22 17:22:14,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.1046
PA008950,2023-11-22 17:25:18,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0438
PA008951,2023-11-22 18:34:18,Atualizacao deixou o sistema muito mais rapido.,0.0646
PA008952,2023-11-22 18:48:43,Show ao vivo incrivel no fim de semana.,0.0945
PA008953,2023-11-22 18:57:49,Finalmente entendi aquele conceito que me travava.,0.1018
PA008954,2023-11-22 19:24:55,"Maratonei a temporada completa, valeu cada minuto.",0.114
PA008955,2023-11-22 19:45:12,"Passeio no interior no fim de semana, natureza linda.",0.0556
PA008956,2023-11-22 20:00:58,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0475
PA008957,2023-11-22 22:22:29,"Viagem de fim de semana para cidade historica, valeu.",0.1054
PA008958,2023-11-22 23:51:33,"Aprendi receita nova no youtube, ficou otimo.",0.0671
PA008959,2023-11-23 00:39:15,"Livro excelente sobre ciencia de dados, recomendo muito.",0.1299
PA008960,2023-11-23 00:52:25,"Teatro incrivel ontem, peca muito bem dirigida.",0.0711
PA008961,2023-11-23 01:02:28,"Volei com os amigos, muita risada e diversao.",0.0735
PA008962,2023-11-23 01:17:10,"Testei IA para ajudar com codigo, funcionou bem.",0.1202
PA008963,2023-11-23 01:26:53,"Configurei o home office com setup novo, otimo.",0.0094
PA008964,2023-11-23 02:09:43,"Home office com cafe fresquinho do lado, otimo.",0.129
PA008965,2023-11-23 02:47:36,"Padaria da esquina lancou sabor novo, recomendo.",0.0158
PA008966,2023-11-23 03:48:44,Que manha fresca e agradavel para uma caminhada.,0.0498
PA008967,2023-11-23 04:13:07,"Viagem de fim de semana para cidade historica, valeu.",0.0979
PA008968,2023-11-23 05:35:10,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.01
PA008969,2023-11-23 05:51:30,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0947
PA008970,2023-11-23 05:54:25,"Serie nova incrivel, amei o primeiro episodio.",0.0041
PA008971,2023-11-23 06:15:23,"Home office com cafe fresquinho do lado, otimo.",0.1427
PA008972,2023-11-23 06:27:50,"Home office com cafe fresquinho do lado, otimo.",0.1135
PA008973,2023-11-23 06:53:41,"Natacao de manha, melhor inicio de dia possivel.",0.0885
PA008974,2023-11-23 07:01:26,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0365
PA008975,2023-11-23 07:02:56,"Praia tranquila, sol perfeito, descanso total.",0.0821
PA008976,2023-11-23 07:07:10,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0898
PA008977,2023-11-23 07:49:38,"Musica nova do meu artista favorito, de outro nivel.",0.0506
PA008978,2023-11-23 08:43:50,Que manha fresca e agradavel para uma caminhada.,0.0803
