post_id,data_publicacao,texto,toxicity_score
PA008505,2023-11-06 06:13:48,Cansado desse sistema publico que nao funciona.,0.1039
PA008506,2023-11-06 07:30:35,"Passeio no interior no fim de semana, natureza linda.",0.1215
PA008507,2023-11-06 11:15:12,"Trilha ecologica incrivel, natureza pura.",0.093
PA008508,2023-11-06 12:19:03,"Pipoca e serie boa na sexta, programa perfeito.",0.1413
PA008509,2023-11-06 13:03:38,Finalmente entendi aquele conceito que me travava.,0.1745
PA008510,2023-11-06 13:16:40,Aplicativo de carona funcionou perfeitamente.,0.0324
PA008511,2023-11-06 13:20:49,"Volei com os amigos, muita risada e diversao.",0.1521
PA008512,2023-11-06 13:23:16,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0
PA008513,2023-11-06 15:52:50,"Reencontrei um amigo antigo por acaso, que alegria.",0.1952
PA008514,2023-11-06 16:30:00,"Estrada livre, cheguei no trabalho rapido hoje.",0.0446
PA008515,2023-11-06 16:40:25,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0934
PA008516,2023-11-06 16:45:59,Show ao vivo incrivel no fim de semana.,0.0439
PA008517,2023-11-06 17:56:02,"Aprendi receita nova no youtube, ficou otimo.",0.0158
PA008518,2023-11-06 18:31:12,Podcast sobre tecnologia muito interessante.,0.0605
PA008519,2023-11-06 19:23:47,Finalmente entendi aquele conceito que me travava.,0.0162
PA008520,2023-11-06 21:26:44,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0998
PA008521,2023-11-06 22:56:11,Que tarde relaxante lendo na rede.,0.0334
PA008522,2023-11-06 23:38:07,"Padaria da esquina lancou sabor novo, recomendo.",0.083
PA008523,2023-11-06 23:55:43,"Que frustracao, meu time perdeu mais uma vez.",0.6767
PA008524,2023-11-07 00:53:56,Pedalada de tarde com vista incrivel do parque.,0.0308
PA008525,2023-11-07 04:44:51,"Reencontrei um amigo antigo por acaso, que alegria.",0.0945
PA008526,2023-11-07 05:08:56,"Notebook novo chegou, que desempenho incrivel.",0.1194
PA008527,2023-11-07 05:24:31,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0381
PA008528,2023-11-07 06:24:19,"Sopa de legumes no frio, reconfortante e gostosa.",0.1914
PA008529,2023-11-07 07:26:58,"Padaria da esquina lancou sabor novo, recomendo.",0.0588
PA008530,2023-11-07 08:56:40,Grupo de estudos foi muito produtivo hoje.,0.1531
PA008531,2023-11-07 09:03:57,"Natacao de manha, melhor inicio de dia possivel.",0.062
PA008532,2023-11-07 09:18:57,"Viagem de fim de semana para cidade historica, valeu.",0.0532
PA008533,2023-11-07 10:13:36,Show ao vivo incrivel no fim de semana.,0.0617
PA008534,2023-11-07 10:37:44,Brigadeiro de panela saiu incrivel hoje.,0.0396
PA008535,2023-11-07 10:42:06,Podcast sobre tecnologia muito interessante.,0.0657
PA008536,2023-11-07 11:00:49,"Testei IA para ajudar com codigo, funcionou bem.",0.1129
PA008537,2023-11-07 11:56:15,Jantar simples mas gostoso com a familia.,0.1613
PA008538,2023-11-07 13:05:44,Show ao vivo incrivel no fim de semana.,0.1184
PA008539,2023-11-07 15:47:32,"Museu da cidade muito interessante, aprendi bastante.",0.1185
PA008540,2023-11-07 17:40:00,"Reencontrei um amigo antigo por acaso, que alegria.",0.1218
PA008541,2023-11-07 17:58:14,"Estudando para a prova de amanha, bem concentrado.",0.0871
PA008542,2023-11-07 18:07:15,Pedalada de tarde com vista incrivel do parque.,0.0415
PA008543,2023-11-07 18:57:09,"Viagem de fim de semana para cidade historica, valeu.",0.2005
PA008544,2023-11-07 19:21:01,"Filme otimo ontem, fui ao cinema com a familia.",0.0779
PA008545,2023-11-07 19:43:15,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0793
PA008546,2023-11-07 20:48:02,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0795
PA008547,2023-11-07 22:02:35,"Teatro incrivel ontem, peca muito bem dirigida.",0.1202
PA008548,2023-11-07 22:31:21,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0576
PA008549,2023-11-08 00:07:55,"Acai gelado essa tarde, refrescante demais.",0.0927
PA008550,2023-11-08 00:29:57,Pedalada de tarde com vista incrivel do parque.,0.0892
PA008551,2023-11-08 01:16:19,"Passeio com o cachorro no parque, ele adorou.",0.1289
PA008552,2023-11-08 02:13:42,Show ao vivo incrivel no fim de semana.,0.0837
PA008553,2023-11-08 02:21:54,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0038
PA008554,2023-11-08 04:49:15,"Notebook novo chegou, que desempenho incrivel.",0.0708
PA008555,2023-11-08 05:09:59,"Fechei projeto importante essa semana, que alegria.",0.1029
PA008556,2023-11-08 06:16:15,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0955
PA008557,2023-11-08 07:11:03,"Estudando para a prova de amanha, bem concentrado.",0.0643
PA008558,2023-11-08 07:44:45,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0792
PA008559,2023-11-08 08:01:41,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.011
PA008560,2023-11-08 08:23:40,"Churrasco com a familia no final de semana, delicioso.",0.06
PA008561,2023-11-08 09:38:46,"Praia tranquila, sol perfeito, descanso total.",0.1005
PA008562,2023-11-08 10:01:28,"Home office com cafe fresquinho do lado, otimo.",0.0985
PA008563,2023-11-08 10:09:37,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.1221
PA008564,2023-11-08 13:03:09,"Biblioteca da universidade, ambiente otimo para estudar.",0.0312
PA008565,2023-11-08 13:52:41,"Pipoca e serie boa na sexta, programa perfeito.",0.0997
PA008566,2023-11-08 15:39:06,"Fui de bike hoje, que exercicio agradavel de manha.",0.1329
PA008567,2023-11-08 15:50:57,Aplicativo de carona funcionou perfeitamente.,0.0894
PA008568,2023-11-08 15:54:56,"Passeio com o cachorro no parque, ele adorou.",0.0
PA008569,2023-11-08 17:04:07,Pedalada de tarde com vista incrivel do parque.,0.0893
PA008570,2023-11-08 17:41:34,"Acai gelado essa tarde, refrescante demais.",0.0962
PA008571,2023-11-08 19:28:27,"Home office com cafe fresquinho do lado, otimo.",0.0809
PA008572,2023-11-08 20:13:22,"Passeio com o cachorro no parque, ele adorou.",0.1241
PA008573,2023-11-08 20:43:38,Leitura no jardim com tempo agradavel.,0.0779
PA008574,2023-11-08 21:50:37,"Yoga pela manha, comecei o dia muito bem.",0.0637
PA008575,2023-11-08 22:10:27,Podcast sobre tecnologia muito interessante.,0.0443
PA008576,2023-11-08 23:10:39,"Estudando para a prova de amanha, bem concentrado.",0.1165
PA008577,2023-11-08 23:11:41,Semana intensa mas muito satisfatoria no trabalho.,0.0711
PA008578,2023-11-09 01:33:11,Brigadeiro de panela saiu incrivel hoje.,0.0785
PA008579,2023-11-09 01:59:13,"Pipoca e serie boa na sexta, programa perfeito.",0.0482
PA008580,2023-11-09 02:33:04,"Teatro incrivel ontem, peca muito bem dirigida.",0.1415
PA008581,2023-11-09 05:45:42,Atualizacao deixou o sistema muito mais rapido.,0.0804
PA008582,2023-11-09 07:18:21,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1194
PA008583,2023-11-09 08:26:25,"Saturado desse emprego, preciso mudar de vida.",0.3655
PA008584,2023-11-09 09:44:37,"Musica nova do meu artista favorito, de outro nivel.",0.0629
PA008585,2023-11-09 10:12:42,"Sol lindo hoje, cafe na varanda foi otimo.",0.0901
PA008586,2023-11-09 11:56:51,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.085
PA008587,2023-11-09 14:22:19,Finalmente entendi aquele conceito que me travava.,0.1494
PA008588,2023-11-09 15:01:24,App de produtividade novo que encontrei e otimo.,0.065
PA008589,2023-11-09 16:20:20,Tudo caro e qualidade cada vez pior.,0.4698
PA008590,2023-11-09 16:22:32,"Yoga pela manha, comecei o dia muito bem.",0.0415
PA008591,2023-11-09 19:16:19,"Domingo em familia, melhor dia da semana.",0.0754
PA008592,2023-11-09 21:12:46,"Sopa de legumes no frio, reconfortante e gostosa.",0.0732
PA008593,2023-11-09 21:19:43,Jantar simples mas gostoso com a familia.,0.0662
PA008594,2023-11-09 21:44:39,Jogo novo me viciou de um jeito bom.,0.1373
PA008595,2023-11-09 21:51:33,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0753
PA008596,2023-11-09 22:08:37,"Fechei projeto importante essa semana, que alegria.",0.0235
PA008597,2023-11-09 22:16:41,"Corri 5km de manha, semana otima de treino.",0.1379
PA008598,2023-11-09 23:30:33,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0337
PA008599,2023-11-09 23:40:33,"Cuidando das plantas em casa, muito terapeutico.",0.0229
PA008600,2023-11-10 01:02:23,Grupo de estudos foi muito produtivo hoje.,0.0303
PA008601,2023-11-10 02:35:52,"Sopa de legumes no frio, reconfortante e gostosa.",0.1238
PA008602,2023-11-10 03:15:11,Caminhada ate a estacao foi otima hoje.,0.0539
PA008603,2023-11-10 03:19:01,Que tarde relaxante lendo na rede.,0.0575
PA008604,2023-11-10 05:23:41,Grupo de estudos foi muito produtivo hoje.,0.0058
PA008605,2023-11-10 05:45:55,Finalmente entendi aquele conceito que me travava.,0.074
PA008606,2023-11-10 06:22:07,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0804
PA008607,2023-11-10 07:37:13,Show ao vivo incrivel no fim de semana.,0.0402
PA008608,2023-11-10 08:03:15,Barulho da rua me deixou irritado o dia todo.,0.9885
PA008609,2023-11-10 08:08:40,"Aprendi receita nova no youtube, ficou otimo.",0.0133
PA008610,2023-11-10 09:51:53,Podcast sobre tecnologia muito interessante.,0.1254
PA008611,2023-11-10 09:55:58,Semana intensa mas muito satisfatoria no trabalho.,0.1003
PA008612,2023-11-10 10:24:27,"Biblioteca da universidade, ambiente otimo para estudar.",0.0479
PA008613,2023-11-10 11:17:43,"Sopa de legumes no frio, reconfortante e gostosa.",0.0594
PA008614,2023-11-10 11:25:38,Aula incrivel sobre estatistica aplicada hoje.,0.0616
PA008615,2023-11-10 11:42:09,Grupo de estudos foi muito produtivo hoje.,0.0736
PA008616,2023-11-10 11:44:04,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0886
PA008617,2023-11-10 13:10:36,Aula incrivel sobre estatistica aplicada hoje.,0.0742
PA008618,2023-11-10 13:46:15,"Padaria da esquina lancou sabor novo, recomendo.",0.0
PA008619,2023-11-10 14:54:51,"Cuidando das plantas em casa, muito terapeutico.",0.0489
PA008620,2023-11-10 16:28:46,"Corri 5km de manha, semana otima de treino.",0.0855
PA008621,2023-11-10 16:45:02,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0696
PA008622,2023-11-10 18:42:54,Caminhada ate a estacao foi otima hoje.,0.0766
PA008623,2023-11-10 19:53:22,Podcast sobre tecnologia muito interessante.,0.0244
PA008624,2023-11-10 19:54:13,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0872
PA008625,2023-11-10 20:37:12,"Meditacao de manha, comecando o dia muito bem.",0.1285
PA008626,2023-11-10 22:04:22,"Passei na certificacao, muito feliz com o resultado.",0.1537
PA008627,2023-11-10 22:11:56,"Notebook novo chegou, que desempenho incrivel.",0.1063
PA008628,2023-11-10 22:16:54,"Sopa de legumes no frio, reconfortante e gostosa.",0.0974
PA008629,2023-11-10 22:39:14,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0725
PA008630,2023-11-11 00:27:10,"Fechei projeto importante essa semana, que alegria.",0.0644
PA008631,2023-11-11 00:32:15,"Cuidando das plantas em casa, muito terapeutico.",0.0429
PA008632,2023-11-11 00:53:44,"Natacao de manha, melhor inicio de dia possivel.",0.0
PA008633,2023-11-11 01:24:27,Que tarde relaxante lendo na rede.,0.1087
PA008634,2023-11-11 05:31:20,Atualizacao deixou o sistema muito mais rapido.,0.0314
PA008635,2023-11-11 05:42:15,Cansado desse sistema publico que nao funciona.,0.6845
PA008636,2023-11-11 07:52:56,Que manha fresca e agradavel para uma caminhada.,0.0842
PA008637,2023-11-11 08:43:34,Show ao vivo incrivel no fim de semana.,0.1472
PA008638,2023-11-11 09:03:30,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0215
PA008639,2023-11-11 12:41:52,Tarde produtiva organizando e limpando a casa.,0.1467
PA008640,2023-11-11 13:26:09,App de produtividade novo que encontrei e otimo.,0.1841
PA008641,2023-11-11 14:47:38,App de produtividade novo que encontrei e otimo.,0.0842
PA008642,2023-11-11 16:27:34,"Acai gelado essa tarde, refrescante demais.",0.0766
PA008643,2023-11-11 17:42:36,"Domingo em familia, melhor dia da semana.",0.0178
PA008644,2023-11-11 17:54:02,"Reencontrei um amigo antigo por acaso, que alegria.",0.0433
PA008645,2023-11-11 17:54:38,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0449
PA008646,2023-11-11 17:55:33,"Churrasco com a familia no final de semana, delicioso.",0.1019
PA008647,2023-11-11 18:02:39,"Museu da cidade muito interessante, aprendi bastante.",0.1162
PA008648,2023-11-11 20:30:43,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0
PA008649,2023-11-11 21:09:33,"Configurei o home office com setup novo, otimo.",0.0895
PA008650,2023-11-11 22:44:40,"Maratonei a temporada completa, valeu cada minuto.",0.1864
PA008651,2023-11-11 22:45:25,App de produtividade novo que encontrei e otimo.,0.0793
PA008652,2023-11-11 23:05:39,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0435
PA008653,2023-11-11 23:16:35,Grupo de estudos foi muito produtivo hoje.,0.134
PA008654,2023-11-12 00:23:37,"Plantei temperos na sacada, que satisfacao.",0.0
PA008655,2023-11-12 01:21:54,Brigadeiro de panela saiu incrivel hoje.,0.0763
PA008656,2023-11-12 01:44:48,Brigadeiro de panela saiu incrivel hoje.,0.0674
PA008657,2023-11-12 02:49:33,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1154
PA008658,2023-11-12 03:08:42,"Filme otimo ontem, fui ao cinema com a familia.",0.1342
PA008659,2023-11-12 03:08:54,Terminei o trabalho da faculdade com antecedencia.,0.0771
PA008660,2023-11-12 04:45:56,"Trilha ecologica incrivel, natureza pura.",0.0
PA008661,2023-11-12 05:58:25,Cansado desse sistema publico que nao funciona.,0.8963
PA008662,2023-11-12 07:11:15,"Metro bem tranquilo essa manha, cheguei bem.",0.0862
PA008663,2023-11-12 07:14:17,"Passei na certificacao, muito feliz com o resultado.",0.173
PA008664,2023-11-12 07:41:54,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1253
PA008665,2023-11-12 10:07:50,"Fechei projeto importante essa semana, que alegria.",0.0992
PA008666,2023-11-12 10:39:53,"Filme otimo ontem, fui ao cinema com a familia.",0.0208
PA008667,2023-11-12 10:45:55,"Pausa pro cafe com os colegas, bate-papo otimo.",0.103
PA008668,2023-11-12 11:06:44,"Museu da cidade muito interessante, aprendi bastante.",0.0111
PA008669,2023-11-12 11:42:38,Aula incrivel sobre estatistica aplicada hoje.,0.0933
PA008670,2023-11-12 11:58:06,"Corri 5km de manha, semana otima de treino.",0.0944
PA008671,2023-11-12 12:01:28,Aula incrivel sobre estatistica aplicada hoje.,0.0578
PA008672,2023-11-12 14:59:30,"Saturado desse emprego, preciso mudar de vida.",0.3605
PA008673,2023-11-12 16:42:41,"Teatro incrivel ontem, peca muito bem dirigida.",0.0312
PA008674,2023-11-12 17:14:48,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0362
PA008675,2023-11-12 18:04:50,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0488
PA008676,2023-11-12 18:05:07,Show ao vivo incrivel no fim de semana.,0.0469
PA008677,2023-11-12 18:37:57,"Acai gelado essa tarde, refrescante demais.",0.1173
PA008678,2023-11-12 19:12:29,"Passei na certificacao, muito feliz com o resultado.",0.0681
PA008679,2023-11-12 19:35:30,"Novo celular chegou, a camera e impressionante.",0.0585
PA008680,2023-11-12 20:00:07,Podcast sobre tecnologia muito interessante.,0.0351
PA008681,2023-11-12 20:22:54,"Cuidando das plantas em casa, muito terapeutico.",0.1003
PA008682,2023-11-12 21:31:55,"Novo celular chegou, a camera e impressionante.",0.0626
PA008683,2023-11-12 22:42:28,"Meditacao de manha, comecando o dia muito bem.",0.1075
PA008684,2023-11-12 23:45:02,"Sopa de legumes no frio, reconfortante e gostosa.",0.056
PA008685,2023-11-13 00:56:36,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0483
PA008686,2023-11-13 01:17:09,"Yoga pela manha, comecei o dia muito bem.",0.0249
PA008687,2023-11-13 01:47:08,"Estudando para a prova de amanha, bem concentrado.",0.1381
PA008688,2023-11-13 02:33:13,"Domingo em familia, melhor dia da semana.",0.0
PA008689,2023-11-13 02:48:15,Terminei o trabalho da faculdade com antecedencia.,0.063
PA008690,2023-11-13 03:05:01,"Aprendi receita nova no youtube, ficou otimo.",0.0282
PA008691,2023-11-13 03:53:41,"Meu time ganhou hoje, que jogo bonito foi.",0.138
PA008692,2023-11-13 04:41:20,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1821
PA008693,2023-11-13 05:33:45,App de produtividade novo que encontrei e otimo.,0.0983
PA008694,2023-11-13 06:16:43,"Sopa de legumes no frio, reconfortante e gostosa.",0.0545
PA008695,2023-11-13 07:26:59,"Que bagunca, nada funcionando direito.",0.226
PA008696,2023-11-13 08:02:14,"Museu da cidade muito interessante, aprendi bastante.",0.0441
PA008697,2023-11-13 08:27:54,Podcast sobre tecnologia muito interessante.,0.0808
PA008698,2023-11-13 08:38:31,"Configurei o home office com setup novo, otimo.",0.0735
PA008699,2023-11-13 09:31:13,"Praia tranquila, sol perfeito, descanso total.",0.0337
PA008700,2023-11-13 09:38:59,"Passeio no interior no fim de semana, natureza linda.",0.0084
PA008701,2023-11-13 09:44:17,Terminei o trabalho da faculdade com antecedencia.,0.1266
PA008702,2023-11-13 11:46:22,Atualizacao deixou o sistema muito mais rapido.,0.0372
PA008703,2023-11-13 11:59:06,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1253
PA008704,2023-11-13 12:28:25,Grupo de estudos foi muito produtivo hoje.,0.0993
PA008705,2023-11-13 13:30:58,"Trilha ecologica incrivel, natureza pura.",0.076
PA008706,2023-11-13 17:15:10,Finalmente entendi aquele conceito que me travava.,0.0698
PA008707,2023-11-13 17:17:31,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0873
PA008708,2023-11-13 18:08:11,"Apresentacao correu muito bem, todos gostaram.",0.0362
PA008709,2023-11-13 19:49:42,"Estrada livre, cheguei no trabalho rapido hoje.",0.1488
PA008710,2023-11-13 20:42:13,"Passei na certificacao, muito feliz com o resultado.",0.1167
PA008711,2023-11-13 20:55:01,"Serie nova incrivel, amei o primeiro episodio.",0.0685
PA008712,2023-11-13 20:57:16,Que manha fresca e agradavel para uma caminhada.,0.0788
PA008713,2023-11-13 21:36:44,"Mais um dia de transito horrivel, situacao absurda.",0.2233
PA008714,2023-11-13 23:10:36,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0577
PA008715,2023-11-14 01:08:11,Atualizacao deixou o sistema muito mais rapido.,0.0419
PA008716,2023-11-14 01:36:59,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1583
PA008717,2023-11-14 02:34:12,"Estudando para a prova de amanha, bem concentrado.",0.0
PA008718,2023-11-14 03:45:37,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0537
PA008719,2023-11-14 04:13:19,"Plantei temperos na sacada, que satisfacao.",0.1269
PA008720,2023-11-14 04:44:39,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0316
PA008721,2023-11-14 06:26:24,App de produtividade novo que encontrei e otimo.,0.0253
PA008722,2023-11-14 06:50:57,"Filme otimo ontem, fui ao cinema com a familia.",0.1109
PA008723,2023-11-14 09:15:49,"Trilha ecologica incrivel, natureza pura.",0.0272
PA008724,2023-11-14 09:28:47,Podcast sobre tecnologia muito interessante.,0.1039
PA008725,2023-11-14 09:30:17,"Domingo em familia, melhor dia da semana.",0.048
PA008726,2023-11-14 10:20:05,Mais um acidente por causa de imprudencia no transito.,0.2748
PA008727,2023-11-14 12:10:18,"Pipoca e serie boa na sexta, programa perfeito.",0.029
PA008728,2023-11-14 12:28:37,Show ao vivo incrivel no fim de semana.,0.0444
PA008729,2023-11-14 13:43:48,"Musica nova do meu artista favorito, de outro nivel.",0.0773
PA008730,2023-11-14 13:56:58,"Novo celular chegou, a camera e impressionante.",0.0765
PA008731,2023-11-14 14:31:26,"Testei IA para ajudar com codigo, funcionou bem.",0.0895
PA008732,2023-11-14 15:52:25,"Passeio com o cachorro no parque, ele adorou.",0.0948
PA008733,2023-11-14 16:07:06,"Home office com cafe fresquinho do lado, otimo.",0.1293
PA008734,2023-11-14 17:02:16,"Filme otimo ontem, fui ao cinema com a familia.",0.0753
PA008735,2023-11-14 17:26:41,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0936
PA008736,2023-11-14 17:43:36,"Estrada livre, cheguei no trabalho rapido hoje.",0.0785
PA008737,2023-11-14 21:06:36,"Novo celular chegou, a camera e impressionante.",0.1391
PA008738,2023-11-14 21:18:39,"Musica nova do meu artista favorito, de outro nivel.",0.0138
PA008739,2023-11-14 21:47:38,Brigadeiro de panela saiu incrivel hoje.,0.0039
PA008740,2023-11-14 22:10:55,"Pipoca e serie boa na sexta, programa perfeito.",0.0
PA008741,2023-11-14 22:33:03,"Natacao de manha, melhor inicio de dia possivel.",0.1025
PA008742,2023-11-15 03:41:38,Podcast sobre tecnologia muito interessante.,0.1201
PA008743,2023-11-15 03:42:01,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.1085
PA008744,2023-11-15 04:06:26,"Servico publico uma vergonha, esperei horas na fila.",0.5504
PA008745,2023-11-15 05:14:06,"Domingo em familia, melhor dia da semana.",0.0633
PA008746,2023-11-15 05:44:37,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0714
PA008747,2023-11-15 06:40:02,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1048
PA008748,2023-11-15 09:00:20,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0673
PA008749,2023-11-15 14:05:22,"Yoga pela manha, comecei o dia muito bem.",0.0954
PA008750,2023-11-15 14:41:06,Que tarde relaxante lendo na rede.,0.0748
PA008751,2023-11-15 15:15:48,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0
PA008752,2023-11-15 15:56:35,"Yoga pela manha, comecei o dia muito bem.",0.077
PA008753,2023-11-15 19:05:53,"Musica nova do meu artista favorito, de outro nivel.",0.0508
PA008754,2023-11-15 19:08:51,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.1161
PA008755,2023-11-15 19:33:56,Que manha fresca e agradavel para uma caminhada.,0.0971
PA008756,2023-11-15 19:50:58,"Sol lindo hoje, cafe na varanda foi otimo.",0.1016
PA008757,2023-11-15 20:05:00,"Testei IA para ajudar com codigo, funcionou bem.",0.0625
PA008758,2023-11-15 20:16:42,Jogo novo me viciou de um jeito bom.,0.0529
PA008759,2023-11-15 20:51:21,"Fechei projeto importante essa semana, que alegria.",0.0659
PA008760,2023-11-15 21:22:44,Aula incrivel sobre estatistica aplicada hoje.,0.0661
PA008761,2023-11-15 21:46:31,"Servico contratado nao foi entregue no prazo, absurdo.",0.4185
PA008762,2023-11-15 21:47:36,Caminhada ate a estacao foi otima hoje.,0.0217
PA008763,2023-11-16 00:09:03,Feira de artesanato gostosa de passear.,0.1856
PA008764,2023-11-16 01:11:15,"Sopa de legumes no frio, reconfortante e gostosa.",0.1273
PA008765,2023-11-16 01:11:29,"Fui de bike hoje, que exercicio agradavel de manha.",0.0643
PA008766,2023-11-16 02:41:52,"Fui de bike hoje, que exercicio agradavel de manha.",0.0515
PA008767,2023-11-16 02:58:23,"Pipoca e serie boa na sexta, programa perfeito.",0.034
PA008768,2023-11-16 05:21:05,Atualizacao deixou o sistema muito mais rapido.,0.0089
PA008769,2023-11-16 06:44:21,"Fui de bike hoje, que exercicio agradavel de manha.",0.092
PA008770,2023-11-16 07:11:58,"Passeio com o cachorro no parque, ele adorou.",0.1555
PA008771,2023-11-16 07:24:22,"Estrada livre, cheguei no trabalho rapido hoje.",0.0557
PA008772,2023-11-16 07:41:35,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0714
PA008773,2023-11-16 11:41:50,Finalmente entendi aquele conceito que me travava.,0.0918
PA008774,2023-11-16 12:24:56,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1369
PA008775,2023-11-16 13:29:41,"Notebook novo chegou, que desempenho incrivel.",0.1476
PA008776,2023-11-16 13:38:20,Semana intensa mas muito satisfatoria no trabalho.,0.1451
PA008777,2023-11-16 13:38:43,"Meu time ganhou hoje, que jogo bonito foi.",0.0469
PA008778,2023-11-16 14:41:40,"Passeio com o cachorro no parque, ele adorou.",0.1399
PA008779,2023-11-16 15:11:34,"Que frustracao, meu time perdeu mais uma vez.",0.8497
PA008780,2023-11-16 16:12:15,Que manha fresca e agradavel para uma caminhada.,0.1426
PA008781,2023-11-16 16:32:15,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0325
PA008782,2023-11-16 16:33:21,"Fechei projeto importante essa semana, que alegria.",0.1082
PA008783,2023-11-16 17:06:41,"Fui de bike hoje, que exercicio agradavel de manha.",0.1255
PA008784,2023-11-16 17:58:57,"Estudando para a prova de amanha, bem concentrado.",0.0314
PA008785,2023-11-16 18:11:26,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1665
PA008786,2023-11-16 20:12:27,App de produtividade novo que encontrei e otimo.,0.0324
PA008787,2023-11-16 20:15:28,Caminhada ate a estacao foi otima hoje.,0.0942
PA008788,2023-11-16 20:53:39,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.0131
PA008789,2023-11-16 21:27:54,Tarde produtiva organizando e limpando a casa.,0.0033
PA008790,2023-11-16 22:34:03,Aplicativo de carona funcionou perfeitamente.,0.1118
PA008791,2023-11-17 00:08:40,Feira de artesanato gostosa de passear.,0.0597
PA008792,2023-11-17 00:36:10,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0119
PA008793,2023-11-17 01:14:24,Tarde produtiva organizando e limpando a casa.,0.0
PA008794,2023-11-17 02:02:12,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0166
PA008795,2023-11-17 02:09:08,"Testei IA para ajudar com codigo, funcionou bem.",0.0598
PA008796,2023-11-17 02:51:30,"Cuidando das plantas em casa, muito terapeutico.",0.0164
PA008797,2023-11-17 05:00:20,"Metro bem tranquilo essa manha, cheguei bem.",0.0861
PA008798,2023-11-17 05:16:05,Mais um acidente por causa de imprudencia no transito.,0.0646
PA008799,2023-11-17 05:36:14,Jogo novo me viciou de um jeito bom.,0.0296
PA008800,2023-11-17 05:53:42,"Filme otimo ontem, fui ao cinema com a familia.",0.0688
PA008801,2023-11-17 06:41:51,"Passeio no interior no fim de semana, natureza linda.",0.0482
PA008802,2023-11-17 09:13:42,"Filme otimo ontem, fui ao cinema com a familia.",0.0256
PA008803,2023-11-17 09:58:03,Feira de artesanato gostosa de passear.,0.1005
PA008804,2023-11-17 10:45:05,"Metro bem tranquilo essa manha, cheguei bem.",0.1114
PA008805,2023-11-17 10:57:01,"Teatro incrivel ontem, peca muito bem dirigida.",0.0548
PA008806,2023-11-17 11:46:21,"Corri 5km de manha, semana otima de treino.",0.1219
PA008807,2023-11-17 12:49:32,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0791
PA008808,2023-11-17 12:54:11,Aula incrivel sobre estatistica aplicada hoje.,0.112
PA008809,2023-11-17 13:21:18,"Yoga pela manha, comecei o dia muito bem.",0.1206
PA008810,2023-11-17 13:59:49,"Meditacao de manha, comecando o dia muito bem.",0.0749
